연령대,남성방문 비율,여성방문 비율
70세 이상,5.7,5.0
60~69세,11.0,9.6
50~59세,14.0,14.3
40~49세,7.7,8.0
30~39세,5.2,5.0
20~29세,4.9,5.7
10~19세,1.9,1.4
