동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
81,1465,기타가족,오빠_가족_언니,자연경관,계곡_바다_바닷가,경포해변
16,1185,연인,커플_남자친구_여자친구,미식,차_물회_꼬막,경포해변
10,83,배우자,신랑_남편,레포츠/운동,수영장_스킨스쿠버_오토캠핑,경포해변
10,30,부모님,어머니_부모님_할머니,휴식/힐링,힐링_우정여행_물멍,경포해변
8,27,친구,친구_지인,역사유적,다리_사찰,경포해변
6,6,싱글,혼자,문화예술,수족관_공장_갤러리,경포해변
6,3,자녀,딸_아들,반려동물,애견,경포해변
1,0,회사동료,직원,,,경포해변
