연령대,남성방문 비율,여성방문 비율
70세 이상,1.8,1.9
60~69세,5.2,5.3
50~59세,7.2,8.4
40~49세,8.2,7.6
30~39세,10.0,9.5
20~29세,12.5,15.9
10~19세,2.6,2.7
