동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1430,18090,싱글,싱글_혼자,미식,라면_막국수_맛집
916,10002,연인,애인_남자친구_여자친구,자연경관,해양_바다_공원
700,7754,기타가족,엄마_오빠_언니,휴식/힐링,나들이_호캉스_피크닉
418,1807,친구,친구_지인_절친,레포츠/운동,낚시_캠핑_수영장
288,920,회사동료,대리_직원_사원,문화예술,노래방_동물원_영화관
258,638,자녀,아들_딸_외동,반려동물,유기견_펫_애견
146,78,부모님,할아버지_부모님_친정엄마,역사유적,성당_교회_묘지
133,19,학생,고딩_중딩_대학생,체험,템플스테이_시티투어_수학여행
77,0,배우자,부인_아내_신부,,
