순위,관광지명,주소,분류,합산 검색 수
1,여의도한강공원,서울 영등포구 여의동로 330-0,도시공원,412287
2,콘래드서울호텔,서울 영등포구 국제금융로 10-0,호텔,123963
3,타임스퀘어,서울 영등포구 영중로 15-0,쇼핑몰,62417
4,글래드호텔여의도,서울 영등포구 의사당대로 16-0,호텔,52192
5,페어몬트앰배서더서울,서울 영등포구 여의대로 108-0,호텔,44060
6,선유도공원,서울 영등포구 선유로 343-0,도시공원,42995
7,켄싱턴호텔여의도,서울 영등포구 국회대로76길 16-0,호텔,39614
8,대신시장,서울 영등포구 도신로60길 7-0,시장,38814
9,메리어트 이그제큐티브 아파트먼트서울,서울 영등포구 여의대로 8-0,호텔,37310
10,IFC몰,서울 영등포구 국제금융로 10-0,쇼핑몰,35842
11,페어필드바이메리어트서울호텔,서울 영등포구 경인로 870-0,호텔,31644
12,여의도백화점,서울 영등포구 국제금융로6길 33-0,쇼핑몰,31035
13,양화한강공원,서울 영등포구 노들로 221-0,도시공원,30697
14,코트야드바이메리어트서울타임스퀘어,서울 영등포구 영중로 15-0,호텔,25647
15,영등포청과시장,서울 영등포구 영신로 161-0,시장,24469
16,CGV영등포,서울 영등포구 영중로 15-0,공연시설,22814
17,썬프라자,서울 영등포구 신길로 39-0,쇼핑몰,20725
18,아쿠아플라넷63,서울 영등포구 63로 50-0,테마공원,19422
19,문래근린공원,서울 영등포구,도시공원,18110
20,이랜드크루즈여의도선착장,서울 영등포구 여의동로 290-0,교통시설,17613
21,롯데시네마영등포,서울 영등포구 경인로 846-0,공연시설,17026
22,서울마리나클럽앤요트,서울 영등포구 여의서로 160-0,수상레저스포츠,16638
23,영등포공원,서울 영등포구 신길로 275-0,도시공원,16404
24,영등포전통시장,서울 영등포구,시장,16233
25,CGV여의도,서울 영등포구 국제금융로 10-0,공연시설,14862
26,윤중로벚꽃길,서울 영등포구,테마공원,14255
27,더스테이트선유호텔,서울 영등포구 양평로 132-0,호텔,13103
28,대림중앙시장,서울 영등포구 디지털로37나길 15-0,시장,12278
29,영산아트홀,서울 영등포구 여의공원로 101-0,공연시설,12158
30,서울해군호텔,서울 영등포구 가마산로 540-0,호텔,11474
31,하이서울유스호스텔,서울 영등포구 영신로 200-0,호스텔,9494
32,당산공원,서울 영등포구 당산로27길 12-0,도시공원,8763
33,안양천영롱이갈대야구장,서울 영등포구,레저스포츠시설,8530
34,영등포아트홀,서울 영등포구 국회대로 596-0,공연시설,8500
35,벤허호텔,서울 영등포구 국회대로72길 7-0,호텔,8477
36,63스퀘어,서울 영등포구 63로 50-0,복합관광시설,8291
37,Blvd호텔,서울 영등포구 영등포로 264-11,호텔,8072
38,대림어린이공원,서울 영등포구 대림로 106-0,도시공원,8044
39,안양천생태공원,서울 영등포구 영등포로2길 62-0,도시공원,7914
40,SB호텔,서울 영등포구 영중로4길 36-0,호텔,7393
41,여의도공원,서울 영등포구 여의공원로 68-0,도시공원,7298
42,갤럭시호텔,서울 영등포구 버드나루로 90-0,호텔,7112
43,이랜드크루즈양화선착장,서울 영등포구 노들로 111-0,교통시설,7026
44,렛츠런CCC영등포지점,서울 영등포구 영중로8길 14-0,육상레저스포츠,6963
45,파크호텔,서울 영등포구 양평로 136-0,호텔,6630
46,호텔지엠에스,서울 영등포구 경인로 867-0,호텔,6449
47,aza쇼핑몰,서울 영등포구 영중로 28-0,쇼핑몰,6260
48,코보스호텔,서울 영등포구 국회대로72길 9-0,호텔,6196
49,로프트관광호텔,서울 영등포구 선유동2로 72-0,호텔,5038
50,씨랄라워터파크,서울 영등포구 문래로 164-0,테마공원,4730
51,데쟈트호텔,서울 영등포구 영중로4길 9-6,모텔,4507
52,KBS홀,서울 영등포구 여의공원로 13-0,공연시설,4098
53,호텔페트라,서울 영등포구 경인로 879-0,모텔,4036
54,더로드아이스링크,서울 영등포구 여의서로 160-0,기타레저스포츠,3777
55,물빛광장,서울 영등포구 여의공원로 0-0,도시공원,3613
56,토요코인서울영등포점,서울 영등포구 신길로 293-0,호텔,3565
57,헬로밀가루영등포점,서울 영등포구 경인로 775-0,테마공원,3534
58,라이프스타일F호텔,서울 영등포구 경인로108길 8-0,모텔,3385
59,여의도야외수영장,서울 영등포구,테마공원,3221
60,영등포윤활유,서울 영등포구 버드나루로 35-0,기타쇼핑시설,3198
61,영일시장,서울 영등포구 문래로30길 27-0,시장,2926
62,서울볼더스클라이밍컴퍼니,서울 영등포구 양평로28마길 7-0,기타레저스포츠,2867
63,SL모텔,서울 영등포구 당산로33길 3-0,모텔,2689
64,선유도,서울 영등포구 선유로 343-0,자연경관(하천/해양),2621
65,호텔브릿지,서울 영등포구 영등포로 9-0,모텔,2606
66,씨엘호텔,서울 영등포구 영신로32길 8-0,호텔,2290
67,안양천벚꽃길,서울 영등포구,기타관광,2251
68,셀립여의,서울 영등포구 영등포로 389-0,호텔,2218
69,국회박물관,서울 영등포구 의사당대로 1-0,전시시설,2213
70,신풍시장,서울 영등포구 신길로 164-0,시장,2173
71,호텔아하바,서울 영등포구 영중로8길 7-0,모텔,2082
72,씨에프모텔,서울 영등포구 영중로10길 41-0,모텔,1972
73,양화한강공원물놀이장,서울 영등포구 노들로 99-0,테마공원,1923
74,호텔야자영등포점,서울 영등포구 영중로10길 43-0,모텔,1916
75,뉴신라호텔,서울 영등포구 영중로10길 10-0,모텔,1891
76,호텔리더스,서울 영등포구 영중로10길 45-0,모텔,1870
77,남대리세상,서울 영등포구 대림로34라길 10-0,기타쇼핑시설,1855
78,서울밤도깨비야시장(여의도한강공원),서울 영등포구 여의동로 330-0,기타문화관광지,1818
79,사러가쇼핑,서울 영등포구 신길로 155-0,쇼핑몰,1788
80,조광시장,서울 영등포구,시장,1725
81,영등포문화원,서울 영등포구 신길로 275-0,교육시설,1724
82,자딘호텔,서울 영등포구 영신로34길 33-0,모텔,1682
83,여의도한강공원녹음수광장,서울 영등포구,도시공원,1677
84,더호텔문,서울 영등포구 영중로8길 13-0,모텔,1612
85,양화폭포,서울 영등포구,자연경관(산),1575
86,GS홈쇼핑제2사옥,서울 영등포구 선유로 82-0,쇼핑몰,1477
87,제일에스엠씨,서울 영등포구 도림로 287-0,기타쇼핑시설,1455
88,한강시민공원축구장,서울 영등포구,레저스포츠시설,1407
89,샤또호텔,서울 영등포구 선유로 100-0,호텔,1401
90,프리호텔,서울 영등포구 영신로38길 24-0,모텔,1341
91,메낙골근린공원,서울 영등포구,도시공원,1309
92,베니키아호텔카카오,서울 영등포구 경인로108길 15-0,모텔,1278
93,TCC아트센터,서울 영등포구 국회대로 539-0,공연시설,1277
94,여의도공원 문화의마당,서울 영등포구 의사당대로 38-0,도시공원,1242
95,문래예술공장,서울 영등포구 경인로88길 5-4,기타문화관광지,1188
96,샵모텔,서울 영등포구 영중로8길 5-0,모텔,1181
97,한강윤활유,서울 영등포구 버드나루로 25-0,기타쇼핑시설,1176
98,모텔봄보라매역점,서울 영등포구 대방천로 251-0,모텔,1174
99,서울해군호텔,서울 영등포구 가마산로 538-0,호텔,1173
100,VIP호텔,서울 영등포구 경인로114나길 6-0,호텔,1163
