연령대,남성방문 비율,여성방문 비율
70세 이상,3.2,2.5
60~69세,8.7,6.7
50~59세,9.9,8.9
40~49세,10.3,7.2
30~39세,10.5,8.9
20~29세,8.7,8.4
10~19세,2.4,2.3
