연령대,남성방문 비율,여성방문 비율
70세 이상,5.6,4.2
60~69세,6.4,6.4
50~59세,9.5,6.2
40~49세,9.6,7.4
30~39세,8.3,7.1
20~29세,19.9,3.9
10~19세,2.5,1.5
