유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상북도 상주시 , 경상북도 문경시,22.0,1
충청북도 괴산군 , 경상북도 문경시,10.8,1
충청북도 충주시 , 경상북도 문경시,8.5,1
경상북도 예천군 , 경상북도 문경시,8.1,1
경상북도 구미시 , 경상북도 문경시,5.3,1
경상북도 안동시 , 경상북도 문경시,3.0,1
충청북도 음성군 , 경상북도 문경시,2.1,1
경기도 여주시 , 경상북도 문경시,1.5,1
경기도 이천시 , 경상북도 문경시,1.4,1
경상북도 김천시 , 경상북도 문경시,1.4,1
경상북도 영주시 , 경상북도 문경시,1.2,1
경상북도 칠곡군 , 경상북도 문경시,1.2,1
충청북도 청주시 청원구 , 경상북도 문경시,1.1,1
대구광역시 북구 , 경상북도 문경시,1.0,1
경기도 안성시 , 경상북도 문경시,0.9,1
경기도 용인시 처인구 , 경상북도 문경시,0.8,1
충청북도 청주시 흥덕구 , 경상북도 문경시,0.8,1
경상북도 의성군 , 경상북도 문경시,0.8,1
대구광역시 달서구 , 경상북도 문경시,0.8,1
경상북도 군위군 , 경상북도 문경시,0.7,1
 경상북도 문경시,경상북도 예천군,14.4,2
 경상북도 문경시,경상북도 상주시,13.6,2
 경상북도 문경시,충청북도 충주시,8.1,2
 경상북도 문경시,경상북도 경주시,4.7,2
 경상북도 문경시,경상북도 안동시,4.1,2
 경상북도 문경시,경상북도 구미시,3.9,2
 경상북도 문경시,충청북도 괴산군,2.7,2
 경상북도 문경시,경기도 여주시,2.1,2
 경상북도 문경시,부산광역시 해운대구,1.7,2
 경상북도 문경시,경상북도 포항시 북구,1.6,2
 경상북도 문경시,경기도 이천시,1.5,2
 경상북도 문경시,대구광역시 수성구,1.4,2
 경상북도 문경시,경상북도 김천시,1.4,2
 경상북도 문경시,경상북도 영주시,1.4,2
 경상북도 문경시,경상북도 영덕군,1.3,2
 경상북도 문경시,대구광역시 동구,1.2,2
 경상북도 문경시,대구광역시 북구,1.0,2
 경상북도 문경시,대구광역시 달서구,1.0,2
 경상북도 문경시,충청북도 단양군,1.0,2
 경상북도 문경시,충청북도 제천시,0.9,2
