순위,업소명,주소,분류,합산 검색 수
1,화수헌,경북 문경시 현리3길 9-0,카페/찻집,9290
2,뉴욕제과,경북 문경시 금천로 557-0,간이음식,7712
3,스타벅스문경새재점,경북 문경시 새재로 906-0,카페/찻집,7234
4,문경약돌한우프라자,경북 문경시 문경대로 1024-0,한식,5510
5,문경약돌한우타운,경북 문경시 문경대로 2426-0,한식,4711
6,대흥식육점,경북 문경시 새재로 458-9,한식,4429
7,산양정행소,경북 문경시 불암2길 14-5,카페/찻집,4279
8,초계한우,경북 문경시 부천로 136-0,한식,4105
9,채가네들깨국수,경북 문경시 온천3길 10-16,한식,3584
10,한성에서짬봉한그릇[중식],경북 문경시 당교7길 35-7,외국식,3576
11,송내촌산나물밥,경북 문경시 가열2길 25-1,한식,3430
12,한국관식당,경북 문경시 봉명길 5-0,한식,3293
13,카페선일,경북 문경시 주흘로 51-0,카페/찻집,3205
14,파밀리아,경북 문경시 하푸실길 30-0,외국식,2792
15,민지송어장,경북 문경시 민지길 68-15,외국식,2464
16,남부떡볶이,경북 문경시 중앙로 16-0,간이음식,2460
17,새재할매집,경북 문경시 새재로 922-0,한식,2400
18,까브,경북 문경시 안생달길 281-0,카페/찻집,2302
19,모심정[한식],경북 문경시 봉생1길 13-0,한식,2286
20,다온정,경북 문경시 가은로 178-0,한식,1967
21,하초동,경북 문경시 새재로 861-0,한식,1964
22,카페라밀,경북 문경시 영신로 101-0,카페/찻집,1918
23,문경약돌돼지 새재갈비,경북 문경시 새재로 908-0,한식,1916
24,카페가은역,경북 문경시 대야로 2441-0,카페/찻집,1860
25,고더스커피,경북 문경시 공단강변길 17-0,카페/찻집,1849
26,문경약돌돼지참나무장작구이마성점,경북 문경시 은성로 1649-0,한식,1612
27,산중에,경북 문경시 새재2길 36-0,한식,1509
28,미성레스토랑,경북 문경시 점촌5길 4-1,외국식,1459
29,동화원산장식당,경북 문경시 새재1길 48-0,한식,1438
30,초계갈비,경북 문경시 부천로 133-1,한식,1430
31,산천송어회,경북 문경시 흥덕6길 11-0,외국식,1425
32,백두산가든,경북 문경시 새재로 869-0,한식,1421
33,문경식당,경북 문경시 새재로 920-1,한식,1420
34,촌짬뽕[중식],경북 문경시 매봉2길 7-19,외국식,1392
35,진남매운탕,경북 문경시 진남1길 210-0,한식,1350
36,만복이쭈꾸미낙지볶음문경점,경북 문경시 당교3길 37-0,외국식,1333
37,라루올로수제화덕피자,경북 문경시 새재2길 29-0,외국식,1315
38,대흥숯불,경북 문경시 새재로 51-0,한식,1313
39,솔밭식당,경북 문경시 중앙6길 6-0,한식,1209
40,영팔식육식당,경북 문경시 신흥2길 27-0,한식,1208
41,투썸플레이스문경점,경북 문경시 중앙로 140-0,카페/찻집,1185
42,모시골갈비,경북 문경시 새재1길 49-0,한식,1126
43,모란면옥,경북 문경시 매봉로 68-0,한식,1036
44,영흥반점[중식],경북 문경시 상신로 6-1,외국식,1030
45,임꺽정가든,경북 문경시 새재로 870-0,한식,1015
46,한성에서짬뽕한그릇[중식],경북 문경시 당교7길 35-7,외국식,954
47,옹기에한가득,경북 문경시 상무로 377-0,한식,944
48,카페칼디,경북 문경시 활공장길 115-0,카페/찻집,942
49,산북손짜장[중식],경북 문경시 금천로 559-1,외국식,933
50,마성식당,경북 문경시 문경대로 1764-0,한식,806
51,더힐로드33.3,경북 문경시 하푸실길 33-3,카페/찻집,795
52,광부의행복밥상,경북 문경시 대야로 2442-0,한식,787
53,인서니얼키친,경북 문경시 모전천5길 3-2,외국식,785
54,파리바게뜨문경모전점,경북 문경시 당교로 212-0,간이음식,757
55,용궁석쇠구이,경북 문경시 매봉1길 70-0,한식,752
56,돼지네식육식당,경북 문경시 문희로 4-0,한식,702
57,영남매운탕,경북 문경시 진남1길 185-0,한식,692
58,옛날영양돌솥쌈밥,경북 문경시 온천8길 20-0,한식,680
59,김용운달식당,경북 문경시 김용길 305-0,한식,679
59,마당바위,경북 문경시 새재로 898-0,한식,679
61,대야산청주가든,경북 문경시 용추길 84-0,한식,669
62,문경약돌한우정육식당,경북 문경시 새재로 359-9,한식,652
63,뱃나들중화요리[중식],경북 문경시 뱃나들1길 5-0,외국식,644
64,시골손두부식당,경북 문경시 온천1길 6-0,한식,642
65,시장순대,경북 문경시 주흘로 31-0,한식,628
66,파리바게뜨경북문경점,경북 문경시 중앙로 123-0,간이음식,607
67,송정송어장,경북 문경시 호계길 6-0,외국식,601
68,카페승민씨,경북 문경시 온천6길 23-0,카페/찻집,587
69,롯데리아점촌점,경북 문경시 호서로 2-0,간이음식,572
70,아천교송어장,경북 문경시 운달로 55-0,외국식,524
71,꽃밭식당,경북 문경시 중앙7길 10-8,한식,521
72,문경전통시장약돌한우돼지타운,경북 문경시 주흘로 31-13,기타음식,511
73,메밀꽃필무렵,경북 문경시 신흥1길 11-0,한식,493
74,오복찐빵,경북 문경시 점촌7길 11-0,간이음식,489
75,배스킨라빈스문경모전점,경북 문경시 당교로 261-0,간이음식,471
76,카페새재로778,경북 문경시 새재로 778-0,카페/찻집,464
77,올드,경북 문경시 새재로 425-3,카페/찻집,463
78,도미노피자문경점촌점,경북 문경시 모전로 108-0,간이음식,455
79,롯데리아문경시청점,경북 문경시 시청1길 5-0,간이음식,452
80,온천약돌한우돼지정육식당,경북 문경시 온천2길 38-0,한식,433
81,이디야커피문경시청점,경북 문경시 당교로 237-0,카페/찻집,431
82,새재왕건집,경북 문경시 새재로 926-0,한식,413
83,라오미자연밥상,경북 문경시 새재로 600-0,한식,398
84,초곡관,경북 문경시 진남1길 179-0,한식,381
85,이화령짬뽕[중식],경북 문경시 새재로 873-0,외국식,380
86,순이네꿈,경북 문경시 주평5길 55-0,한식,373
87,서울만두,경북 문경시 신흥로 161-8,한식,364
88,둔덕산가든,경북 문경시 대야로 1400-3,한식,359
89,복터진집문경직영점,경북 문경시 돈달로 20-0,외국식,358
90,미돈가,경북 문경시 서당마길 92-26,한식,354
90,희영이네묵집,경북 문경시 은성로 1667-0,한식,354
92,됴심,경북 문경시 새재로 920-1,카페/찻집,349
93,투썸플레이스문경온천지구점,경북 문경시 온천5길 2-1,카페/찻집,338
94,김용별천지,경북 문경시 김용길 203-17,외국식,336
95,문경약돌돼지새재갈비,경북 문경시 새재로 908-0,한식,332
96,동막골,경북 문경시 매봉6길 3-10,한식,326
97,로마언니네,경북 문경시 오서길 49-0,외국식,316
98,벨라테라,경북 문경시 진남1길 152-0,외국식,309
