기준연월,방문비율
20220811,140.3
20220812,149.6
20220813,166.9
20220814,146.8
20220815,166.6
20220816,154.1
20220817,152.7
20220818,155.9
20220819,159.5
20220820,165.9
20220821,139.1
20220822,140.4
20220823,157.0
20220824,156.1
20220825,158.8
20220826,161.9
20220827,174.3
20220828,148.1
20220829,142.1
20220830,156.3
20220831,155.3
20220901,160.2
20220902,170.4
20220903,213.1
20220904,184.0
20220905,125.0
20220906,151.4
20220907,143.1
20220908,158.3
20220909,217.4
20220910,225.0
20220911,189.9
20220912,185.0
20220913,155.9
20220914,162.8
20220915,167.5
20220916,176.3
20220917,224.6
20220918,185.9
20220919,145.9
20220920,165.2
20220921,161.9
20220922,166.5
20220923,172.8
20220924,247.7
20220925,211.2
20220926,153.4
20220927,175.4
20220928,176.2
20220929,176.3
20220930,171.2
20221001,215.2
20221002,171.9
20221003,168.5
20221004,146.8
20221005,147.3
20221006,147.0
20221007,155.8
20221008,229.3
20221009,183.6
20221010,184.4
20221011,150.0
20221012,153.1
20221013,158.8
20221014,173.1
20221015,232.1
20221016,178.2
20221017,134.5
20221018,159.0
20221019,161.9
20221020,163.9
20221021,166.5
20221022,227.9
20221023,177.9
20221024,150.1
20221025,172.8
20221026,176.3
20221027,179.6
20221028,182.7
20221029,257.0
20221030,209.1
20221031,148.5
20221101,168.0
20221102,165.1
20221103,175.2
20221104,185.2
20221105,258.3
20221106,211.5
20221107,124.8
20221108,157.4
