기준연월,방문비율
20220811,58.2
20220812,71.2
20220813,77.4
20220814,63.4
20220815,61.0
20220816,66.1
20220817,66.1
20220818,72.2
20220819,81.6
20220820,89.9
20220821,77.1
20220822,56.0
20220823,65.1
20220824,65.6
20220825,79.5
20220826,86.2
20220827,87.6
20220828,73.9
20220829,62.6
20220830,72.5
20220831,70.5
20220901,53.0
20220902,62.7
20220903,75.9
20220904,61.6
20220905,44.4
20220906,50.3
20220907,54.8
20220908,65.7
20220909,74.8
20220910,79.3
20220911,72.7
20220912,33.0
20220913,31.6
20220914,34.3
20220915,37.6
20220916,49.3
20220917,69.9
20220918,74.4
20220919,47.4
20220920,50.6
20220921,49.3
20220922,52.9
20220923,60.1
20220924,75.6
20220925,67.7
20220926,40.4
20220927,51.4
20220928,57.3
20220929,60.9
20220930,66.0
20221001,77.0
20221002,69.8
20221003,48.2
20221004,52.7
20221005,53.4
20221006,62.9
20221007,73.7
20221008,87.2
20221009,80.6
20221010,42.8
20221011,41.5
20221012,36.8
20221013,36.5
20221014,45.8
20221015,68.3
20221016,69.4
20221017,45.3
20221018,44.5
20221019,47.7
20221020,52.5
20221021,60.9
20221022,78.8
20221023,75.1
20221024,45.0
20221025,53.0
20221026,54.1
20221027,57.8
20221028,66.4
20221029,79.7
20221030,75.2
20221031,52.0
20221101,48.6
20221102,47.9
20221103,53.7
20221104,63.2
20221105,77.6
20221106,69.5
20221107,39.4
20221108,48.9
