동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
4,21,기타가족,가족,자연경관,해변_바다_해수욕장,여수해양레일바이크
0,6,,,레포츠/운동,낚시,여수해양레일바이크
0,6,,,휴식/힐링,겨울여행,여수해양레일바이크
0,4,,,미식,차_카페,여수해양레일바이크
