동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
100,1516,기타가족,가족_오빠_엄마,미식,칼국수_단팥빵_횟집,선유도해수욕장(명사십리해수욕장)
50,1448,친구,동창_지인_친구,자연경관,바다_해수욕장_섬,선유도해수욕장(명사십리해수욕장)
44,195,부모님,아빠_어머니_엄빠,레포츠/운동,짚라인_낚시_수영장,선유도해수욕장(명사십리해수욕장)
26,150,연인,남자친구_커플_여자친구,역사유적,다리_한옥마을_한옥,선유도해수욕장(명사십리해수욕장)
9,83,자녀,아들_아들녀석_딸,휴식/힐링,나들이_우정여행_힐링,선유도해수욕장(명사십리해수욕장)
6,75,싱글,혼자,체험,낚시체험_배낚시체험,선유도해수욕장(명사십리해수욕장)
6,36,배우자,와이프_남편,문화예술,역사박물관_공방_박물관,선유도해수욕장(명사십리해수욕장)
3,0,학생,초등학생_대학생_중딩,,,선유도해수욕장(명사십리해수욕장)
