동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
662,9952,학생,고딩_대학생_초등학생,미식,라면_맛집_카페
659,2204,기타가족,엄마_언니_누나,자연경관,바다_산_해양
476,1389,자녀,딸_아들_미성년자,레포츠/운동,낚시_캠핑_테마파크
389,450,연인,애인_여친_남자친구,문화예술,노래방_촬영지_카지노
178,172,친구,친구_여사친,역사유적,묘지_다리_한옥
79,172,회사동료,대리_사원_회사동료,반려동물,애견_애견미용_반려동물
55,88,부모님,아빠_할머니_엄빠,휴식/힐링,피크닉_휴양_나들이
26,49,배우자,아내_부인_신랑,체험,갯벌체험_수학여행_공예체험
15,0,싱글,혼자_싱글,,
