연령대,남성방문 비율,여성방문 비율
70세 이상,4.6,4.2
60~69세,10.2,10.1
50~59세,11.6,11.9
40~49세,9.1,8.2
30~39세,6.7,6.3
20~29세,5.9,6.0
10~19세,2.3,2.1
