연령대,남성방문 비율,여성방문 비율
70세 이상,2.7,1.8
60~69세,13.6,6.0
50~59세,19.4,9.8
40~49세,12.4,6.4
30~39세,9.3,5.0
20~29세,6.0,4.0
10~19세,1.5,1.4
