순위,업소명,주소,분류,합산 검색 수
1,카페산,충북 단양군 두산길 196-86,카페/찻집,73546
2,트리브링,충북 청주시 서원구 청남로 1388-36,카페/찻집,44944
3,게으른악어,충북 충주시 월악로 927-0,카페/찻집,23162
4,대산보리밥,충북 청주시 서원구 2순환로 1461-1,한식,22718
5,드롭탑오송역언더패스점,충북 청주시 흥덕구,카페/찻집,22692
6,덩실분식,충북 제천시 독순로6길 5-0,간이음식,22022
7,더대청호카페,충북 청주시 상당구 대청호반로 786-25,카페/찻집,17930
8,스타벅스제천DT점,충북 제천시 의림대로 181-0,카페/찻집,17660
9,카우보이그릴,충북 제천시 학현소야로 415-24,외국식,16665
10,봉용불고기,충북 청주시 청원구 상당로203번길 14-0,한식,16640
11,마중한정식[한식],충북 청주시 상당구 대청호반로 845-5,한식,16075
12,아트빈,충북 청주시 청원구 사천로 33-0,카페/찻집,15621
13,스타벅스충주호암DT점,충북 충주시 중원대로 3245-0,카페/찻집,15584
14,맥도날드청주율량GS DT점,충북 청주시 청원구 공항로 156-0,간이음식,15049
15,스타벅스청주율량DT점,충북 청주시 청원구 충청대로107번길 8-0,카페/찻집,14900
16,청풍황금떡갈비,충북 제천시 청풍호로 1682-0,한식,14842
17,맥도날드충주교현DT점,충북 충주시 국원대로 87-0,간이음식,14798
18,스타벅스청주오송점,충북 청주시 흥덕구 오송생명로 222-0,카페/찻집,14413
19,맥도날드청주비하DT점,충북 청주시 흥덕구 2순환로 1076-0,간이음식,14164
20,산아래,충북 제천시 앞산로 174-0,한식,14079
21,메밀마당충주중앙탑본점,충북 충주시 중앙탑길 103-0,한식,13759
22,스타벅스충북증평점,충북 증평군 광장로 40-0,카페/찻집,13708
23,데어데어베이커리카페,충북 청주시 상당구 무심동로 72-0,간이음식,13310
24,부부농장문의시내점,충북 청주시 상당구 대청호반로 834-1,한식,13307
25,마늘석갈비막국수,충북 단양군 단양로 510-0,한식,13306
26,맥도날드청주분평DT점,충북 청주시 서원구 청남로 1991-0,간이음식,13161
27,스타벅스충북혁신도시점,충북 음성군 원중로 1416-0,카페/찻집,12540
28,외할머니집본점 [한식],충북 음성군 가곡로 230-0,한식,12372
29,에이커,충북 청주시 서원구 용평로113번길 47-0,간이음식,11689
30,스타벅스청주봉명DT점,충북 청주시 흥덕구 1순환로 514-0,카페/찻집,11590
31,이안테라스,충북 청주시 청원구 율량로 191-0,카페/찻집,11532
32,두꺼비식당,충북 제천시 의림대로20길 21-0,한식,11487
33,커피단월,충북 충주시 충원대로 55-0,카페/찻집,11476
34,커피라끄,충북 제천시 청풍호로 1226-0,카페/찻집,11391
35,스타벅스청주비하DT점,충북 청주시 흥덕구 2순환로 1078-0,카페/찻집,11321
36,풍미당,충북 옥천군 중앙로 23-1,간이음식,11058
37,뜰이있는집,충북 제천시 하소천길 176-0,한식,10919
38,스타벅스청주사직DT점,충북 청주시 서원구 사직대로 302-0,카페/찻집,10453
39,에클로그,충북 청주시 상당구 효덕길 26-84,카페/찻집,10395
40,스톤폴스,충북 청주시 청원구 1순환로1896번길 19-33,카페/찻집,10354
41,엔트라포레,충북 청주시 상당구 가좌신송로 190-53,카페/찻집,10351
42,맥도날드청주봉명DT점,충북 청주시 흥덕구 1순환로 518-0,간이음식,10317
43,대보명가제천본점 [한식],충북 제천시 용두대로 287-0,한식,10192
44,도깨비카페,충북 단양군 두산길 254-6,카페/찻집,10159
45,스타벅스충주시청DT점,충북 충주시 국원대로 208-1,카페/찻집,9909
46,스타벅스오창호수공원점,충북 청주시 청원구 중심상업1로 20-0,카페/찻집,9769
47,아웃백스테이크하우스청주점,충북 청주시 흥덕구 대농로 43-0,외국식,9752
48,본궁석갈비,충북 청주시 흥덕구 가포산로 197-0,한식,9676
49,포레포라,충북 옥천군 감로길 24-9,카페/찻집,9587
50,오지,충북 청주시 상당구 수암로36번길 13-0,카페/찻집,9475
51,블루체어라운지카페,충북 청주시 서원구 2순환로 1618-0,카페/찻집,9470
52,맥도날드제천DT점,충북 제천시 의림대로 202-0,간이음식,9428
53,일일일락,충북 청주시 상당구 추정2길 13-2,카페/찻집,9409
54,스타벅스청주용암DT점,충북 청주시 상당구 1순환로 1243-0,카페/찻집,9378
55,스타벅스오창과학단지점,충북 청주시 청원구 과학산업2로 385-0,카페/찻집,9352
56,듀레베이커리테크노점,충북 청주시 흥덕구 송화로150번길 21-0,간이음식,9226
57,가든포레스트숲속의정원,충북 청주시 청원구 도원세교로 222-6,카페/찻집,9192
58,듀레베이커리청주점,충북 청주시 상당구 명암로 32-0,간이음식,9159
59,장다리마늘약선[한식],충북 단양군 삼봉로 370-0,한식,9158
60,듀레베이커리호암점,충북 충주시 중원대로 3250-0,간이음식,9094
61,삼학도수산,충북 청주시 흥덕구 비하로 30-0,외국식,9069
62,산아래석갈비,충북 제천시 금봉로 182-0,한식,8993
63,김산기염소탕,충북 청주시 청원구 양청6길 9-0,한식,8738
64,스타벅스청주분평DT점,충북 청주시 서원구 1순환로 1154-0,카페/찻집,8695
65,맥도날드청주금천DT점,충북 청주시 상당구 중고개로 281-0,간이음식,8584
66,카페하이,충북 청주시 서원구 성화로 12-0,카페/찻집,8556
67,청원한우마실,충북 청주시 청원구 성산2길 5-0,한식,8525
68,복남이네꽁당보리밥,충북 청주시 흥덕구 가포산로 191-0,한식,8429
69,원조중앙탑막국수오창점,충북 청주시 청원구 용두1길 14-0,한식,8410
