순위,업소명,주소,분류,외지인 검색 수
1,카페산,충북 단양군 두산길 196-86,카페/찻집,70525
2,트리브링,충북 청주시 서원구 청남로 1388-36,카페/찻집,38982
3,게으른악어,충북 충주시 월악로 927-0,카페/찻집,21086
4,덩실분식,충북 제천시 독순로6길 5-0,간이음식,20155
5,대산보리밥,충북 청주시 서원구 2순환로 1461-1,한식,19486
6,드롭탑오송역언더패스점,충북 청주시 흥덕구,카페/찻집,18366
7,더대청호카페,충북 청주시 상당구 대청호반로 786-25,카페/찻집,16393
8,카우보이그릴,충북 제천시 학현소야로 415-24,외국식,15410
9,마중한정식[한식],충북 청주시 상당구 대청호반로 845-5,한식,14696
10,스타벅스제천DT점,충북 제천시 의림대로 181-0,카페/찻집,14369
11,봉용불고기,충북 청주시 청원구 상당로203번길 14-0,한식,14334
12,청풍황금떡갈비,충북 제천시 청풍호로 1682-0,한식,14063
13,산아래,충북 제천시 앞산로 174-0,한식,13032
14,마늘석갈비막국수,충북 단양군 단양로 510-0,한식,12633
15,스타벅스충북증평점,충북 증평군 광장로 40-0,카페/찻집,12130
16,부부농장문의시내점,충북 청주시 상당구 대청호반로 834-1,한식,12024
17,아트빈,충북 청주시 청원구 사천로 33-0,카페/찻집,11943
18,메밀마당충주중앙탑본점,충북 충주시 중앙탑길 103-0,한식,11871
19,외할머니집본점 [한식],충북 음성군 가곡로 230-0,한식,11792
20,스타벅스청주율량DT점,충북 청주시 청원구 충청대로107번길 8-0,카페/찻집,11260
21,스타벅스청주오송점,충북 청주시 흥덕구 오송생명로 222-0,카페/찻집,11066
22,풍미당,충북 옥천군 중앙로 23-1,간이음식,10647
23,두꺼비식당,충북 제천시 의림대로20길 21-0,한식,10537
24,스타벅스충주호암DT점,충북 충주시 중원대로 3245-0,카페/찻집,10508
25,데어데어베이커리카페,충북 청주시 상당구 무심동로 72-0,간이음식,10480
26,커피라끄,충북 제천시 청풍호로 1226-0,카페/찻집,10322
27,맥도날드청주율량GS DT점,충북 청주시 청원구 공항로 156-0,간이음식,9870
28,스타벅스충북혁신도시점,충북 음성군 원중로 1416-0,카페/찻집,9845
29,뜰이있는집,충북 제천시 하소천길 176-0,한식,9807
30,맥도날드청주분평DT점,충북 청주시 서원구 청남로 1991-0,간이음식,9660
31,도깨비카페,충북 단양군 두산길 254-6,카페/찻집,9656
32,맥도날드청주비하DT점,충북 청주시 흥덕구 2순환로 1076-0,간이음식,9530
33,에이커,충북 청주시 서원구 용평로113번길 47-0,간이음식,9439
34,이안테라스,충북 청주시 청원구 율량로 191-0,카페/찻집,9389
35,대보명가제천본점 [한식],충북 제천시 용두대로 287-0,한식,9348
36,포레포라,충북 옥천군 감로길 24-9,카페/찻집,8890
37,엔트라포레,충북 청주시 상당구 가좌신송로 190-53,카페/찻집,8779
38,장다리마늘약선[한식],충북 단양군 삼봉로 370-0,한식,8743
39,에클로그,충북 청주시 상당구 효덕길 26-84,카페/찻집,8599
40,산아래석갈비,충북 제천시 금봉로 182-0,한식,8447
41,오지,충북 청주시 상당구 수암로36번길 13-0,카페/찻집,8446
42,스타벅스청주사직DT점,충북 청주시 서원구 사직대로 302-0,카페/찻집,8387
43,스타벅스청주봉명DT점,충북 청주시 흥덕구 1순환로 514-0,카페/찻집,8189
44,커피단월,충북 충주시 충원대로 55-0,카페/찻집,8147
45,맥도날드충주교현DT점,충북 충주시 국원대로 87-0,간이음식,8061
46,스타벅스청주비하DT점,충북 청주시 흥덕구 2순환로 1078-0,카페/찻집,7931
47,양평해장국노은점,충북 충주시 감노로 1585-0,한식,7843
48,아웃백스테이크하우스청주점,충북 청주시 흥덕구 대농로 43-0,외국식,7833
49,블루체어라운지카페,충북 청주시 서원구 2순환로 1618-0,카페/찻집,7629
50,스타벅스오창호수공원점,충북 청주시 청원구 중심상업1로 20-0,카페/찻집,7628
51,스톤폴스,충북 청주시 청원구 1순환로1896번길 19-33,카페/찻집,7611
52,용천막국수본점,충북 제천시 의병대로 165-0,한식,7596
53,외갓집,충북 충주시 신덕로 265-0,한식,7471
54,일일일락,충북 청주시 상당구 추정2길 13-2,카페/찻집,7446
55,듀레베이커리청주점,충북 청주시 상당구 명암로 32-0,간이음식,7434
56,이와카페,충북 증평군 증안지길 155-0,카페/찻집,7296
57,맥도날드청주봉명DT점,충북 청주시 흥덕구 1순환로 518-0,간이음식,7271
58,글루글루,충북 제천시 옥순봉로10길 2-0,카페/찻집,7243
59,스타벅스청주용암DT점,충북 청주시 상당구 1순환로 1243-0,카페/찻집,7141
