연령대,남성방문 비율,여성방문 비율
70세 이상,4.5,4.6
60~69세,12.4,10.0
50~59세,15.6,11.4
40~49세,7.3,5.5
30~39세,6.7,6.3
20~29세,5.5,4.9
10~19세,1.8,3.1
