동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
160,4657,기타가족,가족_패밀리_엄마,미식,라면_식당_카페,경주보문관광단지
41,179,부모님,아빠_할머니_부모님,자연경관,바다_정원_공원,경주보문관광단지
21,148,친구,지인_친구,역사유적,한옥_세계문화유산_유적지,경주보문관광단지
14,129,배우자,신랑_남편,레포츠/운동,수영장_골프장_스키,경주보문관광단지
12,119,연인,남친_남자친구_여자친구,반려동물,반려견_동물_애견,경주보문관광단지
12,52,자녀,딸_학생_외동,문화예술,클럽_박물관_미술관,경주보문관광단지
7,51,학생,초등학생,휴식/힐링,나들이_호캉스_힐링,경주보문관광단지
5,10,싱글,싱글_혼자,체험,수학여행,경주보문관광단지
3,0,회사동료,직원_동료,,,경주보문관광단지
