연령대,남성방문 비율,여성방문 비율
70세 이상,7.9,2.2
60~69세,18.9,13.5
50~59세,14.2,10.9
40~49세,5.7,5.0
30~39세,4.4,4.5
20~29세,4.1,3.2
10~19세,2.8,2.1
