순위,관광지명,주소,분류,외지인 검색 수
1,경포해변,강원 강릉시,자연경관(하천/해양),254901
2,주문진항,강원 강릉시 해안로 1758-14,자연경관(하천/해양),209700
3,강릉중앙시장,강원 강릉시 금성로 21-0,시장,168062
4,주문진수산시장,강원 강릉시 시장2길 6-0,시장,165451
5,세인트존스호텔,강원 강릉시 창해로 307-0,호텔,152719
6,안목해변,강원 강릉시 창해로14번길 20-1,자연경관(하천/해양),135394
7,경포대,강원 강릉시 경포로 365-0,역사유적지,115604
8,스카이베이호텔경포,강원 강릉시 해안로 476-0,호텔,108209
9,아르떼뮤지엄강릉,강원 강릉시 난설헌로 131-0,전시시설,92538
10,정동진,강원 강릉시 정동역길 17-0,복합관광시설,74421
11,강문해변,강원 강릉시,자연경관(하천/해양),69704
12,라카이샌드파인리조트,강원 강릉시 해안로 536-0,콘도미니엄,65834
13,하슬라아트월드,강원 강릉시 율곡로 1441-0,복합관광시설,63213
14,썬크루즈호텔&리조트,강원 강릉시 헌화로 950-39,콘도미니엄,59660
15,호텔탑스텐강릉,강원 강릉시 헌화로 455-34,호텔,59374
16,정동진해변,강원 강릉시 정동역길 17-0,자연경관(하천/해양),58616
17,주문진해변,강원 강릉시 주문북로 0-0,자연경관(하천/해양),45856
18,씨마크호텔,강원 강릉시 해안로406번길 2-0,호텔,44431
19,도깨비촬영지(영진해변),강원 강릉시 해안로 1609-0,기타문화관광지,37974
20,안반데기,강원 강릉시 안반데기길 428-0,농/산/어촌체험,35671
21,오죽헌,강원 강릉시 율곡로3139번길 24-0,역사유적지,35188
22,강릉항,강원 강릉시 창해로14번길 51-4,자연경관(하천/해양),33169
23,사근진해변,강원 강릉시,자연경관(하천/해양),30273
24,SL호텔강릉,강원 강릉시 주문로 59-0,호텔,29645
25,송정해변,강원 강릉시 송정길30번안길 0-0,자연경관(하천/해양),27547
26,파인아트라벨,강원 강릉시 해안로 32-0,호텔,26178
27,멍에전망대,강원 강릉시,랜드마크관광,25975
28,사천해변,강원 강릉시 해안로 0-0,자연경관(하천/해양),25527
29,연곡해변솔향기캠핑장,강원 강릉시 해안로 1282-0,캠핑,24061
30,아들바위공원,강원 강릉시,도시공원,23910
31,영진해변,강원 강릉시,자연경관(하천/해양),23503
32,정동심곡바다부채길,강원 강릉시,기타레저스포츠,22648
33,정동진레일바이크,강원 강릉시 정동역길 17-0,기타레저스포츠,19692
34,헌화로,강원 강릉시,데이트코스,19137
35,메이플비치CC,강원 강릉시 풍호길 300-78,육상레저스포츠,17796
36,강릉씨티호텔,강원 강릉시 교동광장로 112-0,호텔,16638
37,모래시계공원,강원 강릉시 헌화로 990-0,도시공원,16303
38,경포아쿠아리움,강원 강릉시 난설헌로 131-0,테마공원,15478
39,비치크루즈,강원 강릉시,콘도미니엄,15450
40,BTS버스정류장,강원 강릉시,기타관광,15105
41,순긋해변,강원 강릉시,자연경관(하천/해양),13902
42,사천항,강원 강릉시 진리해변길 68-23,자연경관(하천/해양),13893
43,경포호,강원 강릉시 경포로 0-0,자연경관(하천/해양),13379
44,하이오션경포,강원 강릉시 경포로463번길 30-5,호텔,13360
45,남항진해변,강원 강릉시,자연경관(하천/해양),13091
46,스테이인터뷰,강원 강릉시 율곡로 1458-0,펜션/민박,12804
47,강릉항여객터미널,강원 강릉시 창해로14번길 51-26,교통시설,12444
48,심곡항,강원 강릉시 헌화로 0-0,자연경관(하천/해양),12295
49,옥계해변,강원 강릉시,자연경관(하천/해양),12102
50,경포호수광장,강원 강릉시,도시공원,11933
51,대관령자연휴양림,강원 강릉시 삼포암길 133-0,자연공원,11892
52,샌드파인GC,강원 강릉시 저동등길 53-0,육상레저스포츠,11484
53,어민수산시장,강원 강릉시 해안로 1786-0,시장,11000
54,연곡해변,강원 강릉시,자연경관(하천/해양),10974
55,허난설헌생가터,강원 강릉시 난설헌로193번길 1-16,역사유적지,10656
56,쌍둥이동물농장,강원 강릉시,테마공원,10337
57,금진항,강원 강릉시 헌화로 460-0,자연경관(하천/해양),10292
58,강릉솔향수목원,강원 강릉시 수목원길 156-0,자연공원,10246
59,강릉오죽한옥마을,강원 강릉시 죽헌길 114-0,기타관광,9830
60,주문진항수산물좌판풍물시장,강원 강릉시 해안로 1758-10,시장,9587
61,사천진해변,강원 강릉시,자연경관(하천/해양),9344
62,강릉관광호텔,강원 강릉시 금성로 62-0,호텔,8917
63,금진해변,강원 강릉시 헌화로 271-0,자연경관(하천/해양),8823
64,대관령아기동물농장,강원 강릉시 송암골길 197-13,농/산/어촌체험,8694
65,소돌해변,강원 강릉시,자연경관(하천/해양),8583
66,안인항,강원 강릉시 안인진길 43-0,자연경관(하천/해양),8571
67,강릉선교장,강원 강릉시 운정길 63-0,역사유적지,8350
68,국군송정콘도,강원 강릉시 창해로 141-0,콘도미니엄,8312
69,소금강계곡,강원 강릉시,자연경관(산),8109
70,강릉경찰수련원,강원 강릉시 경강로 2580-0,육상레저스포츠,8064
71,오대산국립공원,강원 강릉시,자연공원,7444
72,원더스카이,강원 강릉시 난설헌로 248-0,테마공원,7358
73,런닝맨강릉점,강원 강릉시 창해로 307-0,테마공원,7284
74,호텔아비오,강원 강릉시 창해로 229-0,호텔,6773
75,향호해변,강원 강릉시,자연경관(하천/해양),6732
76,소돌항,강원 강릉시,자연경관(하천/해양),6621
77,경포수호텔,강원 강릉시 창해로 439-0,호텔,6549
78,경포비치관광호텔,강원 강릉시 해안로406번길 17-0,호텔,6500
79,참소리축음기에디슨과학박물관,강원 강릉시 경포로 393-0,전시시설,6457
80,영진항,강원 강릉시 해안로 0-0,자연경관(하천/해양),6415
81,베니키아호텔산과바다주문진리조트,강원 강릉시 해안로 2070-0,콘도미니엄,6345
82,조각공원,강원 강릉시 헌화로 950-39,도시공원,6316
83,소금강자동차야영장,강원 강릉시,캠핑,6142
