순위,업소명,주소,분류,합산 검색 수
1,마이알레,경기 과천시 삼부골3로 17-0,카페/찻집,24319
2,스타벅스과천DT점,경기 과천시 중앙로 277-0,카페/찻집,22426
3,본수원갈비과천점,경기 과천시 향나무로 5-0,한식,18254
4,메밀장터선바위본점,경기 과천시 뒷골로 5-7,한식,17973
5,한성칼국수과천점,경기 과천시 중앙로 525-0,한식,15350
6,봉덕칼국수,경기 과천시 궁말로 6-0,한식,14202
7,어울더울,경기 과천시 제비울길 43-0,한식,11719
8,농부네수제갈비과천점,경기 과천시 새빛로 25-0,한식,11478
9,옛골토성과천점,경기 과천시 중앙로 381-0,외국식,10311
10,보리촌곤드레[한식],경기 과천시 삼현로 53-107,한식,8996
11,카페케이원,경기 과천시 중앙로 429-0,카페/찻집,8920
12,밀숲과천점,경기 과천시 양지마을1로 50-0,한식,8653
13,프랑스빵선생,경기 과천시 중앙로 389-0,간이음식,7426
14,카페언트,경기 과천시 남태령옛길 97-0,카페/찻집,6729
15,망향비빔국수과천직영점,경기 과천시 과천대로 155-0,한식,6492
16,봄,경기 과천시 가일로 15-3,카페/찻집,6267
17,가마솥회관,경기 과천시 과천대로 161-0,한식,6107
18,강릉동치미막국수과천점,경기 과천시 구리안로 83-0,한식,6057
19,이운정가든,경기 과천시 가일로 48-0,한식,5971
20,좋구먼과천점 [한식],경기 과천시 중앙로 531-0,한식,5671
21,더푸짐[한식],경기 과천시 매봉로 72-0,한식,5404
22,만나카페,경기 과천시 문원청계2길 50-0,카페/찻집,4976
23,어울더울과천본점,경기 과천시 제비울길 43-0,한식,4608
24,한상차림코다리명가과천점,경기 과천시 중앙로 414-0,외국식,4413
25,엘올리보,경기 과천시 뒷골2로 16-0,외국식,4054
26,한스과천점,경기 과천시 새빛로 14-0,카페/찻집,3912
27,쌈이맛,경기 과천시 광명로 181-0,외국식,3783
28,온누리장작구이과천점,경기 과천시 중앙로 499-0,외국식,3713
29,팔팔낙지,경기 과천시 관악산길 32-0,외국식,3600
