기준연월,지역명,검색량(건)
202108,경기도 과천시 ,511
202109,경기도 과천시 ,1016
202110,경기도 과천시 ,746
202111,경기도 과천시 ,877
202112,경기도 과천시 ,184
202201,경기도 과천시 ,132
202202,경기도 과천시 ,85
202203,경기도 과천시 ,55
202204,경기도 과천시 ,1615
202205,경기도 과천시 ,477
202206,경기도 과천시 ,701
202207,경기도 과천시 ,423
