순위,관광지명,주소,분류,현지인 검색 수
1,렛츠런파크서울,경기 과천시 경마공원대로 107-0,육상레저스포츠,15246
2,서울대공원,경기 과천시 대공원광장로 102-0,테마공원,14155
3,서울랜드,경기 과천시 광명로 181-0,테마공원,8638
4,관문체육공원,경기 과천시 중앙로 294-0,도시공원,6952
5,국립과천과학관,경기 과천시 상하벌로 110-0,전시시설,5862
6,문원체육공원,경기 과천시 문원로 56-0,도시공원,5245
7,국립현대미술관과천관,경기 과천시 광명로 313-0,전시시설,4642
8,추사박물관,경기 과천시 추사로 78-0,전시시설,3773
9,과천시청소년수련관,경기 과천시 참마을로 9-0,육상레저스포츠,2919
10,과천시민회관빙상장,경기 과천시 통영로 5-0,육상레저스포츠,2737
11,서울동물원,경기 과천시 대공원광장로 102-0,테마공원,1736
12,과천향교,경기 과천시 자하동길 18-0,역사유적지,1377
13,새서울프라자,경기 과천시 별양상가2로 20-0,쇼핑몰,916
14,주암체육공원,경기 과천시 장군마을길 62-1,도시공원,645
15,제일쇼핑,경기 과천시 별양상가2로 14-0,쇼핑몰,602
16,과천문화원,경기 과천시 문원로 40-1,교육시설,576
17,대림원예종묘,경기 과천시 양재대로 91-0,기타쇼핑시설,481
18,바로마켓,경기 과천시 경마공원대로 107-0,시장,400
19,서울대공원자연캠프장,경기 과천시,캠핑,390
20,아해박물관,경기 과천시 추사로 133-0,전시시설,345
21,서울대공원산림욕장,경기 과천시 대공원광장로 102-0,자연공원,319
22,선바위미술관,경기 과천시 무네미길 34-0,전시시설,306
23,문천사,경기 과천시 문원로 95-0,종교성지,290
24,선정사,경기 과천시 가일1로 33-0,종교성지,271
25,문원체육공원축구장,경기 과천시 문원로 56-0,레저스포츠시설,253
26,과천야생화자연학습장,경기 과천시,테마공원,244
27,국립현대미술관야외조각공원,경기 과천시 광명로 313-0,도시공원,214
28,온온사,경기 과천시 관악산길 58-0,역사유적지,187
29,김신욱축구교실1호점,경기 과천시 곱돌머리길 86-0,기타레저스포츠,177
30,문원유아숲체험원,경기 과천시 사기막길 0-0,농/산/어촌체험,175
