연령대,남성방문 비율,여성방문 비율
70세 이상,3.1,1.4
60~69세,20.7,9.1
50~59세,15.8,14.5
40~49세,8.5,7.1
30~39세,5.7,4.1
20~29세,5.2,2.5
10~19세,1.0,1.1
