연령대,남성방문 비율,여성방문 비율
70세 이상,2.7,4.0
60~69세,11.4,9.2
50~59세,13.8,9.9
40~49세,14.1,5.9
30~39세,9.6,5.3
20~29세,6.6,4.1
10~19세,1.4,1.4
