순위,관광지명,주소,분류,
1,롯데마트/안산점,경기 안산시 상록구 항가울로 422-0,쇼핑,경기도 안산시 상록구
2,안산농수산물도매시장,경기 안산시 상록구 충장로 312-0,쇼핑,경기도 안산시 상록구
3,롯데마트/상록점,경기 안산시 상록구 반석로 20-0,쇼핑,경기도 안산시 상록구
4,안산호수공원,경기 안산시 상록구,자연관광지,경기도 안산시 상록구
5,홈플러스/안산점,경기 안산시 상록구 충장로 432-0,쇼핑,경기도 안산시 상록구
6,다농마트,경기 안산시 상록구 예술광장로 1-0,쇼핑,경기도 안산시 상록구
7,안산갈대습지공원,경기 안산시 상록구 갈대습지로 76-0,자연관광지,경기도 안산시 상록구
8,노적봉공원,경기 안산시 상록구,자연관광지,경기도 안산시 상록구
9,대동서적/사동본점,경기 안산시 상록구 석호로 235-0,쇼핑,경기도 안산시 상록구
10,삼성전자서비스/상록휴대폰센터,경기 안산시 상록구 광덕1로 342-0,쇼핑,경기도 안산시 상록구
11,광덕종합시장,경기 안산시 상록구 광덕산안길 20-0,쇼핑,경기도 안산시 상록구
12,안산패션타운/A동,경기 안산시 상록구 삼리로 45-0,쇼핑,경기도 안산시 상록구
13,반월농협/로컬푸드직매장,경기 안산시 상록구 해안로 1190-1,쇼핑,경기도 안산시 상록구
14,안산식물원,경기 안산시 상록구 성호로 113-0,휴양관광지,경기도 안산시 상록구
15,고릴라캠핑/안산점,경기 안산시 상록구 노리울길 15-0,쇼핑,경기도 안산시 상록구
16,제일CC,경기 안산시 상록구 태마당로 28-0,레포츠(육상/해상/항공),경기도 안산시 상록구
17,안산시낭운동장,경기 안산시 상록구 시낭로 45-0,기타관광지,경기도 안산시 상록구
18,삼성디지털프라자/안산고잔본점,경기 안산시 상록구 광덕4로 140-0,쇼핑,경기도 안산시 상록구
19,다이소/상록수역점,경기 안산시 상록구 용신로 388-0,쇼핑,경기도 안산시 상록구
20,스타프라자,경기 안산시 상록구 화랑로 513-0,쇼핑,경기도 안산시 상록구
21,노브랜드/안산이동점,경기 안산시 상록구 중보로 23-0,쇼핑,경기도 안산시 상록구
22,안산패션타운/B동,경기 안산시 상록구 삼리로 45-0,쇼핑,경기도 안산시 상록구
23,다이소/안산월피점,경기 안산시 상록구 예술광장1로 18-0,쇼핑,경기도 안산시 상록구
24,감골도서관,경기 안산시 상록구 감골공원안길 16-1,문화시설,경기도 안산시 상록구
25,다이소/안산한대앞역점,경기 안산시 상록구 광덕1로 350-0,쇼핑,경기도 안산시 상록구
