기준연월,방문비율
20220811,110.7
20220812,137.2
20220813,196.7
20220814,181.5
20220815,194.3
20220816,114.8
20220817,110.5
20220818,119.3
20220819,134.8
20220820,197.0
20220821,173.6
20220822,121.0
20220823,103.1
20220824,100.8
20220825,106.7
20220826,127.7
20220827,199.9
20220828,187.7
20220829,116.1
20220830,102.4
20220831,104.0
20220901,82.8
20220902,99.4
20220903,166.3
20220904,152.6
20220905,78.9
20220906,78.7
20220907,61.1
20220908,77.6
20220909,216.8
20220910,205.5
20220911,195.1
20220912,197.8
20220913,63.1
20220914,61.8
20220915,66.5
20220916,85.4
20220917,165.6
20220918,169.7
20220919,88.6
20220920,72.8
20220921,61.8
20220922,80.0
20220923,98.6
20220924,177.3
20220925,176.9
20220926,101.4
20220927,88.6
20220928,74.8
20220929,90.4
20220930,100.6
20221001,179.1
20221002,167.9
20221003,165.8
20221004,73.0
20221005,68.3
20221006,83.2
20221007,104.0
20221008,188.8
20221009,190.2
20221010,169.7
20221011,72.4
20221012,61.6
20221013,68.2
20221014,89.9
20221015,185.1
20221016,168.8
20221017,87.4
20221018,79.8
20221019,65.5
20221020,79.9
20221021,102.0
20221022,188.9
20221023,177.6
20221024,103.8
20221025,89.8
20221026,80.8
20221027,98.4
20221028,118.5
20221029,205.5
20221030,202.2
20221031,112.8
20221101,80.9
20221102,76.8
20221103,84.6
20221104,106.9
20221105,202.6
20221106,189.9
20221107,103.6
20221108,87.3
