연령대,남성방문 비율,여성방문 비율
70세 이상,2.6,2.1
60~69세,8.0,5.6
50~59세,12.5,8.0
40~49세,8.9,5.6
30~39세,9.0,6.9
20~29세,17.4,7.6
10~19세,3.2,1.5
