기준연월,방문비율
20220811,186.1
20220812,216.0
20220813,282.9
20220814,195.5
20220815,241.2
20220816,247.4
20220817,242.1
20220818,239.0
20220819,277.6
20220820,342.0
20220821,314.3
20220822,230.0
20220823,255.5
20220824,230.9
20220825,265.8
20220826,302.2
20220827,358.5
20220828,324.3
20220829,232.8
20220830,244.0
20220831,207.6
20220901,218.5
20220902,251.5
20220903,297.9
20220904,246.2
20220905,147.8
20220906,157.5
20220907,140.4
20220908,200.1
20220909,274.2
20220910,289.8
20220911,255.8
20220912,241.5
20220913,157.5
20220914,161.8
20220915,193.6
20220916,232.2
20220917,301.3
20220918,280.7
20220919,181.1
20220920,167.1
20220921,139.7
20220922,214.8
20220923,252.4
20220924,325.6
20220925,300.3
20220926,193.9
20220927,187.4
20220928,171.2
20220929,222.5
20220930,260.5
20221001,324.0
20221002,253.0
20221003,250.2
20221004,173.0
20221005,147.2
20221006,207.0
20221007,248.4
20221008,315.9
20221009,254.0
20221010,248.7
20221011,154.7
20221012,130.1
20221013,175.8
20221014,239.7
20221015,306.6
20221016,266.4
20221017,171.5
20221018,163.1
20221019,136.3
20221020,189.5
20221021,249.3
20221022,331.5
20221023,283.5
20221024,193.0
20221025,192.3
20221026,158.7
20221027,214.1
20221028,274.5
20221029,335.8
20221030,294.7
20221031,182.1
20221101,193.9
20221102,157.5
20221103,214.1
20221104,250.2
20221105,322.1
20221106,275.4
20221107,159.0
20221108,168.1
