순위,관광지명,주소,분류,외지인 검색 수
1,해인사,경남 합천군 해인사길 122-0,종교성지,67859
2,합천영상테마파크,경남 합천군 합천호수로 757-0,테마공원,38751
3,황매산군립공원,경남 합천군,자연공원,30182
4,황매산오토캠핑장제1캠핑장,경남 합천군 황매산공원길 331-0,캠핑,23798
5,아델스코트CC,경남 합천군 가조가야로 1916-10,육상레저스포츠,22419
6,대장경테마파크,경남 합천군 가야산로 1160-0,테마공원,12731
7,합천댐물문화관,경남 합천군 합천호수로 197-0,전시시설,9986
8,신소양체육공원핑크뮬리,경남 합천군,기타관광,9569
9,천불천탑,경남 합천군,기타관광,7784
10,오도산자연휴양림,경남 합천군 오도산휴양로 398-0,자연공원,7097
11,합천황매산철쭉제,경남 합천군 황매산로 0-0,기타문화관광지,5913
12,핫들생태공원,경남 합천군,도시공원,3764
13,가야산소리길,경남 합천군,기타레저스포츠,3714
14,고불암,경남 합천군 치인5길 194-0,종교성지,3643
15,황강군민체육공원축구장,경남 합천군,레저스포츠시설,3352
16,정양레포츠공원,경남 합천군,도시공원,3349
17,합천왕후시장,경남 합천군 옥산로 44-0,시장,3006
18,합천호관광농원,경남 합천군 합천호수로 310-0,농/산/어촌체험,2543
19,소리길오토캠핑장,경남 합천군 매화산로 668-0,캠핑,2271
20,모산재,경남 합천군,자연경관(산),2214
21,황계폭포,경남 합천군,자연경관(산),2180
22,황매산억새군락지,경남 합천군,기타관광,2116
23,마노아워터캠핑장,경남 합천군 압곡3길 9-0,캠핑,2020
24,합천H글램핑,경남 합천군 석장1길 61-15,캠핑,1986
25,합천루지,경남 합천군 연촌우곡길 320-33,기타레저스포츠,1974
26,정양레저테마파크캠핑장,경남 합천군,캠핑,1928
27,대장경오토캠핑장,경남 합천군 가야산로 1203-0,캠핑,1814
28,해인사성보박물관,경남 합천군 가야산로 1742-17,전시시설,1699
29,황매산오토캠핑장제2캠핑장,경남 합천군 황매산공원길 55-13,캠핑,1677
30,합천호,경남 합천군,자연경관(하천/해양),1588
31,휴테마파크,경남 합천군 영상로 172-0,펜션/민박,1579
32,바람흔적글램핑&카라반,경남 합천군 대기1길 15-9,캠핑,1522
33,합천정원테마파크,경남 합천군 합천호수로 0-0,기타관광,1509
34,일해공원,경남 합천군,도시공원,1500
35,문레이크호텔,경남 합천군 회양관광단지길 64-0,모텔,1497
36,합천HC호텔,경남 합천군 임북길 16-7,모텔,1496
37,원당암,경남 합천군 해인사길 141-21,종교성지,1452
38,백리벚꽃길,경남 합천군,데이트코스,1450
39,합천박물관,경남 합천군 황강옥전로 1558-0,전시시설,1433
40,해인사관광호텔,경남 합천군 치인1길 13-45,호텔,1386
41,해피캠핑,경남 합천군 서부로 2228-0,캠핑,1382
