유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상남도 진주시 , 경상남도 합천군,10.4,1
대구광역시 달서구 , 경상남도 합천군,7.0,1
경상북도 고령군 , 경상남도 합천군,6.7,1
대구광역시 달성군 , 경상남도 합천군,6.5,1
경상남도 거창군 , 경상남도 합천군,5.9,1
경상남도 의령군 , 경상남도 합천군,5.2,1
경상남도 산청군 , 경상남도 합천군,4.4,1
경상북도 성주군 , 경상남도 합천군,3.7,1
경상남도 함안군 , 경상남도 합천군,3.5,1
대구광역시 북구 , 경상남도 합천군,3.3,1
경상남도 김해시 , 경상남도 합천군,2.9,1
대구광역시 수성구 , 경상남도 합천군,2.8,1
경상남도 창원시 마산회원구 , 경상남도 합천군,2.1,1
경상남도 창원시 의창구 , 경상남도 합천군,2.0,1
대구광역시 동구 , 경상남도 합천군,2.0,1
경상남도 창녕군 , 경상남도 합천군,1.9,1
경상북도 구미시 , 경상남도 합천군,1.6,1
경상남도 창원시 성산구 , 경상남도 합천군,1.4,1
경상남도 함양군 , 경상남도 합천군,1.2,1
경상남도 창원시 마산합포구 , 경상남도 합천군,1.1,1
 경상남도 합천군,경상남도 진주시,12.3,2
 경상남도 합천군,경상남도 거창군,10.4,2
 경상남도 합천군,경상북도 고령군,8.3,2
 경상남도 합천군,경상남도 의령군,7.2,2
 경상남도 합천군,경상북도 성주군,6.8,2
 경상남도 합천군,대구광역시 달서구,6.6,2
 경상남도 합천군,대구광역시 달성군,6.6,2
 경상남도 합천군,경상남도 산청군,4.4,2
 경상남도 합천군,경상남도 창녕군,3.2,2
 경상남도 합천군,대구광역시 수성구,2.7,2
 경상남도 합천군,경상남도 사천시,1.7,2
 경상남도 합천군,대구광역시 동구,1.6,2
 경상남도 합천군,대구광역시 북구,1.6,2
 경상남도 합천군,경상남도 함안군,1.4,2
 경상남도 합천군,대구광역시 중구,1.3,2
 경상남도 합천군,경상남도 함양군,1.3,2
 경상남도 합천군,경상남도 김해시,1.1,2
 경상남도 합천군,경상남도 창원시 마산합포구,1.0,2
 경상남도 합천군,대구광역시 남구,0.9,2
 경상남도 합천군,대구광역시 서구,0.9,2
