동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
5239,31511,연인,애인_커플_여자친구,미식,맛집_맥주_바나나
1931,29768,기타가족,가족_엄마_외삼촌,문화예술,노래방_공방_광장
771,22985,친구,친구_지인_룸메이트,자연경관,바다_전망대_정원
611,8237,회사동료,대리_직원_동료,레포츠/운동,낚시_캠핑_테마파크
410,6136,자녀,아들_딸_청소년,휴식/힐링,호캉스_힐링_물멍
192,502,부모님,부모_아빠_부모님,체험,템플스테이_수학여행_갯벌체험
169,158,학생,고등학생_중학생_초등학생,반려동물,애견_반려동물_애완동물
122,127,배우자,남편_주말부부_아내,역사유적,한옥마을_한옥_성당
54,0,싱글,혼자_싱글,,
