순위,업소명,주소,분류,외지인 검색 수
1,조양방직,인천 강화군 향나무길5번길 12-0,카페/찻집,93289
2,차이나타운,인천 중구 차이나타운로44번길 13-2,기타음식,80286
3,포레스트아웃팅스송도점,인천 연수구 청량로 145-0,카페/찻집,71271
4,뻘다방,인천 옹진군 선재로 55-0,카페/찻집,71044
5,바다앞테라스,인천 중구 은하수로 10-0,간이음식,51117
6,마시안제빵소,인천 중구 마시란로 155-0,간이음식,51002
7,선녀풍본점,인천 중구 용유서로 272-0,외국식,38925
8,동해막국수,인천 중구 용유서로479번길 16-0,한식,35641
9,마시랑카페,인천 중구 마시란로 163-0,카페/찻집,35538
10,해송쌈밥,인천 중구 공항서로 177-0,한식,34624
11,황해해물칼국수1호점,인천 중구 용유로21번길 3-0,한식,32792
12,벌말매운탕본점,인천 계양구 벌말로565번길 5-0,한식,32518
13,바다쏭,인천 연수구 능허대로 16-0,카페/찻집,32240
14,C27다운타운선셋점,인천 중구 마시란로 63-0,카페/찻집,30518
15,엠클리프,인천 중구 마시란로 51-30,카페/찻집,29699
16,공단떡볶이,인천 남동구 남동서로 226-0,간이음식,28439
17,오목골즉석메밀우동,인천 미추홀구 석정로 142-0,외국식,26907
18,하이바다,인천 옹진군 영흥북로 374-25,카페/찻집,26512
19,맥도날드송도GS DT점,인천 연수구 하모니로 128-0,간이음식,23817
20,마호가니강화점,인천 강화군 해안남로1844번길 19-0,카페/찻집,23747
21,스타벅스인천송도DT점,인천 연수구 하모니로 136-0,카페/찻집,23496
22,황해해물칼국수2호점,인천 중구 마시란로 37-0,한식,22889
23,토크라피,인천 강화군 해안남로1691번길 43-12,카페/찻집,22841
24,맛을담은강된장,인천 강화군 해안남로 1164-0,한식,21346
25,우판등심인천점,인천 연수구 청량로 61-0,한식,20451
26,갤러리더네이처,인천 계양구 아라로 455-0,카페/찻집,20007
27,송도갈비본점,인천 연수구 능허대로 16-0,한식,19530
28,맥도날드연희DT점,인천 서구 서곶로 265-0,간이음식,19439
29,카페오라,인천 중구 용유서로 380-0,외국식,18873
30,경복궁한옥마을점,인천 연수구 테크노파크로 180-0,한식,18799
31,카페얼트,인천 중구 은하수로 1-0,카페/찻집,18608
32,마니산산채,인천 강화군 해안남로 1182-0,한식,18306
33,플로레도커피선재점,인천 옹진군 선재로 354-0,카페/찻집,18170
34,스타벅스인천용현DT점,인천 미추홀구 아암대로 107-0,카페/찻집,17856
35,맥도날드신흥DT점,인천 중구 인항로 38-0,간이음식,17625
36,스타벅스인천청라DT점,인천 서구 국제대로 237-0,카페/찻집,17552
37,금문도[중식],인천 강화군 중앙로 43-0,외국식,17472
38,스타파이브카페,인천 중구 공항서로 133-1,카페/찻집,16944
39,강민호을왕리빵판다카페,인천 중구 용유로745번길 14-0,카페/찻집,16376
40,빨간거짱구네본점,인천 중구 햇내로안길 18-7,외국식,16072
41,브레댄코영종구읍뱃터점,인천 중구 은하수로 1-0,간이음식,16006
42,바베큐광장,인천 부평구 경원대로 1439-0,외국식,15566
43,97도씨해물칼국수영종본점,인천 중구 영종진광장로 39-0,한식,15476
44,송도갈매기본점,인천 연수구 능허대로151번길 25-0,한식,15445
45,미애네칼국수본점,인천 중구 용유로21번길 51-0,한식,14906
46,유진참치,인천 계양구 아나지로 466-0,외국식,14904
47,고래해물칼국수,인천 중구 은하수로 43-0,한식,14894
48,을왕리꾸덕집,인천 중구 용유서로174번길 44-0,한식,14883
49,할리스영종덕교점,인천 중구 잠진도길 55-0,카페/찻집,14748
50,충남서산집,인천 강화군 중앙로 1198-0,외국식,14643
51,강화손칼국수본점,인천 강화군 강화남로 678-0,한식,14360
52,빨간거짱구네업무단지점,인천 중구 공항로424번길 72-0,외국식,14289
53,소나무식당2호점,인천 중구 용유로21번길 57-0,외국식,14002
54,이학갈비연수점,인천 연수구 먼우금로 208-0,한식,13563
55,쌈밥이네,인천 강화군 해안남로 2674-0,한식,13557
56,지금이곳,인천 중구 운남로82번길 40-0,카페/찻집,13538
57,맘모스회센터,인천 중구 연안부두로33번길 17-0,외국식,13467
58,거해짬뽕순두부무의도점,인천 중구 대무의로 281-0,한식,13389
59,스타벅스인천동춘DT점,인천 연수구 앵고개로 171-0,카페/찻집,13167
60,쎄쎄쎄,인천 연수구 컨벤시아대로 165-0,외국식,13155
61,원조이화찹쌀순대,인천 중구 인중로26번길 25-0,한식,12969
62,맥도날드구월DT점,인천 남동구 인주대로 514-0,간이음식,12857
63,연경차이나타운본점 [중식],인천 중구 차이나타운로 41-0,외국식,12818
64,아웃백스테이크하우스송도점,인천 연수구 송도국제대로 157-0,외국식,12622
65,늘목,인천 중구 용유서로 158-0,한식,12402
66,안스베이커리송도점,인천 연수구 센트럴로 160-0,간이음식,12105
67,경복궁삼계탕송도점,인천 연수구 센트럴로 263-0,한식,12100
68,고목정쌈밥,인천 중구 용유서로172번길 10-0,한식,11989
69,스타벅스인천주안DT점,인천 미추홀구 인주대로 443-0,카페/찻집,11944
70,아웃백스테이크하우스인천작전점,인천 계양구 계양대로 56-0,외국식,11762
71,스타벅스간석중앙공원DT점,인천 남동구 경인로 563-0,카페/찻집,11747
72,차덕분,인천 중구 은하수로 12-0,카페/찻집,11737
73,맥도날드인천구산DT점,인천 부평구 경인로 1191-0,간이음식,11664
74,몬몬이야,인천 중구 용유서로2번길 14-0,카페/찻집,11618
75,도레도레강화점,인천 강화군 해안남로1844번길 19-0,카페/찻집,11613
76,맥도날드인천삼산DT점,인천 부평구 장제로 380-0,간이음식,11601
77,이학갈비계산본점,인천 계양구 계산새로 1-0,한식,11578
78,쉐이크쉑송도점,인천 연수구 송도과학로16번길 33-2,간이음식,11545
79,선녀풍2호점,인천 중구 용유서로 386-0,외국식,11492
80,맥도날드만수DT점,인천 남동구 백범로 229-0,간이음식,11487
81,스타벅스인천간석DT점,인천 남동구 경원대로 974-0,카페/찻집,11354
82,청해김밥,인천 미추홀구 경인로 414-0,간이음식,11333
83,스페인마을,인천 강화군 해안남로 2677-21,카페/찻집,11317
84,보테가마시란점,인천 중구 마시란로 51-32,카페/찻집,11250
85,잉글랜드왕돈까스,인천 중구 우현로90번길 7-0,외국식,11240
86,쿠우쿠우인천구월점,인천 남동구 선수촌공원로 1-0,외국식,11201
87,스타벅스제물포역DT점,인천 미추홀구 경인로 103-0,카페/찻집,11166
88,스타벅스송도컨벤시아대로DT점,인천 연수구 벤처로 10-0,카페/찻집,11140
89,수림공원가든,인천 남동구 주안로 269-0,한식,11022
90,스타벅스인천갈산DT점,인천 부평구 장제로 371-0,카페/찻집,10964
91,강만장,인천 강화군 대룡안길54번길 24-0,카페/찻집,10919
92,쿠우쿠우부평점,인천 부평구 부흥로 264-0,외국식,10916
93,백제원[한식],인천 연수구 해돋이로 157-0,한식,10804
94,스타벅스인천강화DT점,인천 강화군 강화대로 343-0,카페/찻집,10776
95,버거킹인천송도SK DT점,인천 연수구 송도과학로 13-0,간이음식,10578
96,영종제빵소,인천 중구 해맞이길 7-0,간이음식,10216
97,260도송도유원지점,인천 연수구 청량로109번길 1-0,한식,10187
98,옹기꽃게장,인천 남동구 도림북로16번길 31-0,외국식,10169
99,밥상편지[한식],인천 연수구 하모니로 124-0,한식,9881
100,불티나조개구이,인천 중구 마시란로 241-0,외국식,9878
