연령대,남성방문 비율,여성방문 비율
70세 이상,5.3,4.3
60~69세,12.4,9.8
50~59세,11.7,11.2
40~49세,8.8,7.9
30~39세,6.8,6.0
20~29세,5.7,4.0
10~19세,2.6,2.2
