연령대,남성방문 비율,여성방문 비율
70세 이상,2.2,6.6
60~69세,15.6,12.7
50~59세,19.1,11.1
40~49세,13.9,3.7
30~39세,5.0,3.5
20~29세,4.0,0.8
10~19세,0.5,0.6
