업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,1.21522E7
쇼핑업,레저용품쇼핑,5.75311E7
쇼핑업,대형쇼핑몰,4.101828E8
숙박업,캠핑장/펜션,2690950.0
숙박업,기타숙박,1.8280591E8
식음료업,식음료,1.0845003158E10
여가서비스업,골프장,8.438572395E9
여가서비스업,기타레저,3.6438915E7
여가서비스업,문화서비스,1.04329E8
여가서비스업,관광유원시설,1.615743E8
여행업,여행업,0.0
