동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
86,1364,연인,애인_여자친구_연인,미식,맛집_맥주_바나나
52,1031,기타가족,엄마_장모_식구,레포츠/운동,캠핑_오프로드_낚시
40,855,부모님,아버지_아빠_엄빠,휴식/힐링,힐링_호캉스_피크닉
38,608,자녀,아들_딸_자식,문화예술,노래방_클럽_촬영지
32,392,회사동료,대리_부장_직원,자연경관,계곡_전망대_공원
21,13,학생,중딩_초등학생_고딩,역사유적,정자_고택_한옥
14,6,친구,친구,반려동물,동물_펫_반려동물
11,4,배우자,아내_와이프_남편,체험,농촌체험
2,0,싱글,혼자,,
