연령대,남성방문 비율,여성방문 비율
70세 이상,4.8,3.1
60~69세,9.5,6.4
50~59세,12.6,10.2
40~49세,11.8,7.9
30~39세,9.1,6.1
20~29세,5.8,5.3
10~19세,2.7,2.9
