동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
8,25,기타가족,누나_엄마,자연경관,바다_해수욕장_섬,용두해수욕장
1,16,친구,친구,레포츠/운동,수상레저_레저_카약,용두해수욕장
0,16,,,미식,카페_조개구이_떡,용두해수욕장
