광역지자체명,기초지자체명,기초지자체별 거주 방문자 수
경기도,평택시,942745.0
경기도,화성시,641838.0
경기도,부천시,370833.0
경기도,시흥시,267891.0
경기도,안산시 상록구,218079.0
경기도,안산시 단원구,214504.0
경기도,수원시 권선구,214466.0
경기도,안성시,212029.0
경기도,용인시 기흥구,176293.0
경기도,김포시,165729.0
경기도,오산시,163304.0
경기도,남양주시,157765.0
경기도,수원시 영통구,149898.0
경기도,광주시,146151.0
경기도,군포시,145880.0
경기도,용인시 처인구,145556.0
경기도,성남시 분당구,145027.0
경기도,안양시 동안구,135829.0
경기도,수원시 장안구,135816.0
경기도,고양시 덕양구,131372.0
경기도,광명시,117487.0
경기도,파주시,114554.0
경기도,용인시 수지구,111620.0
경기도,안양시 만안구,110121.0
경기도,수원시 팔달구,100282.0
경기도,의정부시,96739.0
경기도,고양시 일산동구,91459.0
경기도,성남시 수정구,80152.0
경기도,하남시,79781.0
경기도,이천시,79704.0
경기도,고양시 일산서구,77601.0
경기도,의왕시,73212.0
경기도,성남시 중원구,63049.0
경기도,구리시,50446.0
경기도,양주시,48736.0
경기도,포천시,37984.0
경기도,여주시,34286.0
경기도,과천시,27639.0
경기도,양평군,26416.0
경기도,동두천시,17093.0
경기도,가평군,12725.0
경기도,연천군,8323.0
충청남도,서산시,1259011.0
충청남도,아산시,966841.0
충청남도,천안시 서북구,564908.0
충청남도,예산군,534521.0
충청남도,천안시 동남구,391645.0
충청남도,홍성군,285023.0
충청남도,태안군,209736.0
충청남도,보령시,154448.0
충청남도,공주시,60179.0
충청남도,논산시,49825.0
충청남도,청양군,37156.0
충청남도,부여군,33601.0
충청남도,서천군,32812.0
충청남도,금산군,18567.0
충청남도,계룡시,14881.0
서울특별시,관악구,181293.0
서울특별시,강서구,179262.0
서울특별시,송파구,163316.0
서울특별시,구로구,160324.0
서울특별시,강남구,129847.0
서울특별시,양천구,128984.0
서울특별시,영등포구,128373.0
서울특별시,은평구,123806.0
서울특별시,동작구,121613.0
서울특별시,강동구,118290.0
서울특별시,서초구,104142.0
서울특별시,노원구,101994.0
서울특별시,마포구,100647.0
서울특별시,성북구,98712.0
서울특별시,금천구,95886.0
서울특별시,서대문구,87617.0
서울특별시,광진구,87149.0
서울특별시,중랑구,86614.0
서울특별시,동대문구,71453.0
서울특별시,강북구,68523.0
서울특별시,성동구,68035.0
서울특별시,도봉구,58492.0
서울특별시,용산구,57439.0
서울특별시,종로구,35753.0
서울특별시,중구,31879.0
인천광역시,서구,260204.0
인천광역시,남동구,249382.0
인천광역시,부평구,197389.0
인천광역시,연수구,195965.0
인천광역시,미추홀구,195373.0
인천광역시,계양구,116944.0
인천광역시,중구,68635.0
인천광역시,동구,25934.0
인천광역시,강화군,19749.0
인천광역시,옹진군,14637.0
대전광역시,서구,216810.0
대전광역시,유성구,179448.0
대전광역시,동구,103009.0
대전광역시,중구,97356.0
대전광역시,대덕구,82270.0
충청북도,청주시 흥덕구,90332.0
충청북도,음성군,80254.0
충청북도,청주시 청원구,77612.0
충청북도,충주시,70126.0
충청북도,청주시 서원구,63123.0
충청북도,진천군,59605.0
충청북도,청주시 상당구,48766.0
충청북도,제천시,30622.0
충청북도,증평군,18734.0
충청북도,옥천군,16026.0
충청북도,괴산군,10451.0
충청북도,영동군,8688.0
충청북도,단양군,7084.0
충청북도,보은군,5677.0
전라북도,군산시,122800.0
전라북도,익산시,61909.0
전라북도,전주시 덕진구,41574.0
전라북도,전주시 완산구,40829.0
전라북도,완주군,17132.0
전라북도,김제시,16126.0
전라북도,정읍시,13355.0
전라북도,부안군,11413.0
전라북도,고창군,9935.0
전라북도,남원시,9406.0
전라북도,무주군,3291.0
전라북도,진안군,2027.0
전라북도,순창군,1897.0
전라북도,임실군,1742.0
전라북도,장수군,1343.0
전라남도,광양시,42354.0
전라남도,여수시,41524.0
전라남도,목포시,36507.0
전라남도,순천시,35092.0
전라남도,나주시,15767.0
전라남도,무안군,15082.0
전라남도,영암군,12399.0
전라남도,영광군,9994.0
전라남도,장성군,7119.0
전라남도,해남군,6977.0
전라남도,화순군,6569.0
전라남도,완도군,6116.0
전라남도,담양군,5775.0
전라남도,신안군,4185.0
전라남도,장흥군,3713.0
전라남도,고흥군,3326.0
전라남도,진도군,3296.0
전라남도,함평군,3235.0
전라남도,강진군,3180.0
전라남도,보성군,2792.0
전라남도,곡성군,2625.0
전라남도,구례군,2236.0
경상북도,포항시 남구,43804.0
경상북도,구미시,31299.0
경상북도,포항시 북구,30653.0
경상북도,경주시,23429.0
경상북도,경산시,18855.0
경상북도,김천시,15609.0
경상북도,칠곡군,11560.0
경상북도,상주시,9549.0
경상북도,안동시,9109.0
경상북도,영주시,8653.0
경상북도,문경시,6383.0
경상북도,영천시,6058.0
경상북도,울진군,6004.0
경상북도,예천군,5256.0
경상북도,봉화군,2640.0
경상북도,의성군,2324.0
경상북도,영덕군,2317.0
경상북도,성주군,2295.0
경상북도,고령군,1941.0
경상북도,청도군,1839.0
경상북도,청송군,1411.0
경상북도,군위군,1138.0
경상북도,영양군,1084.0
경상북도,울릉군,961.0
강원도,원주시,46077.0
강원도,춘천시,29866.0
강원도,강릉시,26160.0
강원도,동해시,12669.0
강원도,삼척시,9900.0
강원도,홍천군,8760.0
강원도,속초시,8097.0
강원도,평창군,7567.0
강원도,철원군,6713.0
강원도,영월군,6530.0
강원도,정선군,6437.0
강원도,횡성군,6166.0
강원도,인제군,5545.0
강원도,태백시,4963.0
강원도,양양군,3960.0
강원도,화천군,3910.0
강원도,고성군,3392.0
강원도,양구군,2859.0
경상남도,김해시,22600.0
경상남도,거제시,22461.0
경상남도,양산시,19995.0
경상남도,진주시,13416.0
경상남도,창원시 의창구,12434.0
경상남도,창원시 성산구,12244.0
경상남도,창원시 진해구,11692.0
경상남도,통영시,9269.0
경상남도,창원시 마산회원구,9048.0
경상남도,창원시 마산합포구,8620.0
경상남도,사천시,8033.0
경상남도,밀양시,4545.0
경상남도,고성군,3978.0
경상남도,창녕군,3772.0
경상남도,함안군,3713.0
경상남도,하동군,3312.0
경상남도,함양군,3296.0
경상남도,거창군,2701.0
경상남도,남해군,2197.0
경상남도,합천군,2110.0
경상남도,산청군,1660.0
경상남도,의령군,1471.0
광주광역시,광산구,60859.0
광주광역시,북구,48910.0
광주광역시,서구,32400.0
광주광역시,남구,18273.0
광주광역시,동구,11602.0
세종특별자치시,세종특별자치시,168716.0
부산광역시,해운대구,15623.0
부산광역시,사하구,14224.0
부산광역시,부산진구,12376.0
부산광역시,북구,11620.0
부산광역시,강서구,11343.0
부산광역시,남구,11064.0
부산광역시,기장군,10898.0
부산광역시,사상구,8300.0
부산광역시,금정구,8156.0
부산광역시,동래구,8146.0
부산광역시,연제구,6717.0
부산광역시,영도구,6445.0
부산광역시,수영구,6070.0
부산광역시,서구,3933.0
부산광역시,동구,3561.0
부산광역시,중구,1988.0
대구광역시,달서구,29368.0
대구광역시,북구,24396.0
대구광역시,동구,21322.0
대구광역시,달성군,18563.0
대구광역시,수성구,14795.0
대구광역시,남구,8102.0
대구광역시,서구,7328.0
대구광역시,중구,3273.0
울산광역시,울주군,25694.0
울산광역시,남구,21854.0
울산광역시,북구,15751.0
울산광역시,중구,13939.0
울산광역시,동구,12602.0
제주특별자치도,제주시,27396.0
제주특별자치도,서귀포시,15206.0
