순위,관광지명,주소,분류,현지인 검색 수
1,삽교호관광지,충남 당진시 삽교천3길 100-0,복합관광시설,18841
2,한진포구,충남 당진시 한진포구길 49-0,자연경관(하천/해양),11965
3,장고항,충남 당진시 장고항로 334-0,자연경관(하천/해양),9815
4,CGV당진,충남 당진시 우두1로 88-0,공연시설,5863
5,안섬포구,충남 당진시,자연경관(하천/해양),4479
6,삼선산수목원,충남 당진시 삼선산수목원길 79-0,자연공원,4299
7,당진전통시장,충남 당진시 당진시장길 99-0,시장,4277
8,파인스톤CC,충남 당진시 무수들길 90-0,육상레저스포츠,4157
9,왜목마을해수욕장,충남 당진시 왜목길 26-0,자연경관(하천/해양),4144
10,롯데시네마당진,충남 당진시 시청2로 49-19,공연시설,3726
11,솔뫼성지,충남 당진시 솔뫼로 132-0,역사유적지,3268
12,서부두,충남 당진시,자연경관(하천/해양),2886
13,도비도유람선터미널,충남 당진시 난지3길 13-0,교통시설,2880
14,송악문화스포츠센터,충남 당진시 틀모시로 830-0,기타레저스포츠,2738
15,당진관광호텔,충남 당진시 반촌로 192-0,호텔,2577
16,아미산,충남 당진시,자연경관(산),2474
17,합덕시장,충남 당진시 버그내2길 128-25,시장,2347
18,당진전력문화홍보관,충남 당진시 대호만로 2424-0,전시시설,2305
19,마섬포구,충남 당진시,자연경관(하천/해양),2169
20,장고항실치축제,충남 당진시 장고항로 324-0,기타문화관광지,2166
21,삽교호함상공원,충남 당진시 삽교천3길 79-0,도시공원,2159
22,삽교호놀이동산,충남 당진시 삽교천3길 15-0,테마공원,2116
23,아미미술관,충남 당진시 남부로 753-4,전시시설,1838
24,파나시아GC,충남 당진시 계명길 33-0,육상레저스포츠,1772
25,합덕수리민속박물관,충남 당진시 덕평로 379-9,전시시설,1671
26,기지시줄다리기박물관,충남 당진시 안틀모시길 11-0,전시시설,1299
27,용무치항,충남 당진시 용무치길 17-18,자연경관(하천/해양),1261
28,면천읍성,충남 당진시 군자길 3-0,역사유적지,1226
29,당진합덕제,충남 당진시,자연경관(하천/해양),1063
30,당진어시장,충남 당진시 당진시장길 100-0,시장,1027
31,맷돌포선착장,충남 당진시 맷돌포길 0-0,교통시설,1008
32,당진시티호텔,충남 당진시 시청2로 43-0,호텔,997
33,골정지,충남 당진시,자연경관(하천/해양),860
34,모던하우스당진점,충남 당진시 시청2로 49-19,기타쇼핑시설,846
35,고대지구근린공원,충남 당진시 고대공단2길 357-18,도시공원,827
36,당진도비도항,충남 당진시 난지3길 13-0,수상레저스포츠,707
37,돌체모텔,충남 당진시 당진중앙2로 17-24,모텔,674
38,성구미포구,충남 당진시,자연경관(하천/해양),642
39,판다팜당진본점,충남 당진시 당진중앙2로 236-0,기타쇼핑시설,632
40,삽교호비치파크모텔,충남 당진시 삽교천2길 35-0,모텔,631
41,호텔로씨오,충남 당진시 한진포구길 30-38,호텔,602
42,자우리호텔당진점,충남 당진시 통정3길 30-0,호텔,595
43,삽교호,충남 당진시,자연경관(하천/해양),583
44,토담휴로스1차,충남 당진시 산단3로10길 7-0,기타쇼핑시설,566
45,인피니티호텔,충남 당진시 밤절로 132-91,모텔,560
46,플라밍고CC,충남 당진시 산단8로 299-0,육상레저스포츠,531
47,영탑사,충남 당진시 성하로 139-33,종교성지,530
48,두바이호텔,충남 당진시 북부산업로 652-0,호텔,528
49,파인스톤빌리지,충남 당진시 무수들길 100-0,콘도미니엄,527
50,사과랑캠핑장,충남 당진시 가화로 136-0,캠핑,520
51,도비도항,충남 당진시,자연경관(하천/해양),511
52,석문체육공원,충남 당진시 교로길 30-0,육상레저스포츠,496
53,뉴캐슬호텔,충남 당진시 부곡공단로 68-37,모텔,493
53,대호휴타운,충남 당진시 대호만로 2358-0,펜션/민박,493
55,당진문화원,충남 당진시 남산공원길 151-16,교육시설,481
56,삽교호수산물특화시장,충남 당진시 삽교천길 101-10,시장,473
57,XO무인호텔,충남 당진시 구래1길 26-0,모텔,464
58,CF모텔,충남 당진시 유곡8길 8-0,모텔,458
59,S모텔,충남 당진시 북부산업로 714-2,모텔,448
60,장고항노적봉선착장,충남 당진시,교통시설,445
61,왜목항,충남 당진시,자연경관(하천/해양),443
62,능안생태공원,충남 당진시,도시공원,435
63,S무인텔,충남 당진시 시청2로 47-0,모텔,434
63,합덕제연호문화축제,충남 당진시,기타문화관광지,434
65,석문국가산업단지음악분수대,충남 당진시 석문방조제로 1621-0,기타관광,433
66,가교리낚시터,충남 당진시,수상레저스포츠,419
67,블루호텔,충남 당진시 삽교천2길 11-25,모텔,418
67,다이소당진시곡점,충남 당진시 서해로 6260-0,기타쇼핑시설,418
69,위너스호텔,충남 당진시 밤절로 132-113,모텔,394
70,동원모텔,충남 당진시 반촌로 52-0,모텔,348
71,황토장여관,충남 당진시 틀모시로 861-0,모텔,343
72,a호텔,충남 당진시 부곡공단로 68-16,모텔,328
73,당진문화예술학교,충남 당진시 남산공원길 151-13,기타문화관광지,311
74,신평시장,충남 당진시,시장,310
75,영랑사,충남 당진시 진관로 142-52,종교성지,304
76,성구미방파제,충남 당진시,자연경관(하천/해양),298
77,아잘리아그린캠핑장,충남 당진시 대호나루터길 105-75,캠핑,295
78,블랑호텔,충남 당진시 부곡공단로 68-33,모텔,290
78,모다아울렛행담도점,충남 당진시 서해안고속도로 276-0,쇼핑몰,290
80,음섬포구,충남 당진시,자연경관(하천/해양),285
81,하이힐모텔,충남 당진시 반촌로 153-0,모텔,284
82,초락나루펜션,충남 당진시 감목길 154-0,펜션/민박,279
83,서해대교바다낚시터,충남 당진시 샛터길 117-121,수상레저스포츠,278
83,석문공원축구장,충남 당진시,레저스포츠시설,278
85,보덕사,충남 당진시 보덕포로 582-83,종교성지,262
86,라메르펜션,충남 당진시 석문해안로 133-0,펜션/민박,258
87,당진필경사,충남 당진시 상록수길 97-0,역사유적지,255
87,삽교호바다공원,충남 당진시,도시공원,255
89,서해관광랜드,충남 당진시 본청길 114-0,농/산/어촌체험,244
90,당진해양캠핑공원,충남 당진시 산정길 112-0,캠핑,237
91,스카이모텔,충남 당진시 당진중앙2로 17-8,모텔,233
92,삼봉저수지,충남 당진시,자연경관(하천/해양),229
93,안국지낚시터,충남 당진시 원당골1길 238-0,수상레저스포츠,225
94,꿈의궁전모텔,충남 당진시 반촌로 50-0,모텔,223
95,삽교호호수공원,충남 당진시 삽교천길 84-91,도시공원,220
96,당진야구장,충남 당진시,레저스포츠시설,218
