동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
5,200,기타가족,가족,역사유적,무덤_유적지_다리,천수만(철새도래지)
3,57,배우자,아내,자연경관,바다_해수욕장_평야,천수만(철새도래지)
2,24,부모님,아빠,미식,해산물_오리_칼국수,천수만(철새도래지)
0,5,,,레포츠/운동,낚시,천수만(철새도래지)
0,1,,,휴식/힐링,힐링,천수만(철새도래지)
