순위,관광지명,주소,분류,외지인 검색 수
1,롯데몰진주점,경남 진주시 동진로 440-0,쇼핑몰,35369
2,경상남도수목원,경남 진주시 수목원로 386-0,자연공원,22715
3,진주중앙시장,경남 진주시 중앙시장길 21-0,시장,18551
4,진양호동물원,경남 진주시 남강로1번길 130-0,테마공원,15460
5,진주성,경남 진주시 남강로 626-0,역사유적지,14190
6,촉석루,경남 진주시 남강로 626-0,역사유적지,9566
7,제이스퀘어호텔,경남 진주시 솔밭로 107-0,호텔,8759
8,진양호,경남 진주시,자연경관(하천/해양),8394
9,동방관광호텔,경남 진주시 논개길 103-0,호텔,7649
10,골든튤립호텔남강,경남 진주시 남강로673번길 16-0,호텔,7542
11,진주CC,경남 진주시 진성로464번길 82-0,육상레저스포츠,7290
12,경남문화예술회관,경남 진주시 강남로 215-0,공연시설,7133
13,뉴라온스테이호텔,경남 진주시 영천강로 166-0,호텔,6947
14,브라운도트호텔진주충무공점,경남 진주시 에나로 103-9,호텔,6467
15,진주농산물도매시장,경남 진주시 남강로 1689-0,시장,6383
16,아시아레이크사이드호텔,경남 진주시 남강로1번길 133-0,호텔,5935
17,강주연못,경남 진주시,자연경관(하천/해양),5594
18,CGV진주혁신,경남 진주시 에나로127번길 30-0,공연시설,5233
19,라온스테이인페를라호텔,경남 진주시 영천강로 164-0,호텔,4519
20,롯데시네마프리미엄진주,경남 진주시 진양호로 521-0,공연시설,3912
21,호반전망대,경남 진주시 남강로1번길 146-0,랜드마크관광,3800
22,골든비즈니스호텔,경남 진주시 에나로 101-0,호텔,3587
23,물초울공원,경남 진주시 동진로 487-0,도시공원,3487
24,뉴그랜드호텔,경남 진주시 에나로 97-0,호텔,3344
25,캠핑소사이어티,경남 진주시 내축로 523-0,캠핑,3278
26,진주남강유등축제,경남 진주시,기타문화관광지,2735
27,롯데시네마엠비씨네,경남 진주시 가호로 13-0,공연시설,2676
28,국립진주박물관,경남 진주시 남강로 626-35,전시시설,2534
29,카이호텔,경남 진주시 화개천로 132-14,호텔,2370
30,금호지,경남 진주시,자연경관(하천/해양),2267
31,브라운도트호텔진주성점,경남 진주시 진주대로 1136-0,호텔,2226
32,진양호공원,경남 진주시 남강로1번길 96-6,도시공원,2138
33,자유시장,경남 진주시 도동천로 99-8,시장,2020
34,청곡사,경남 진주시 월아산로1440번길 138-0,종교성지,1984
35,롯데시네마진주혁신,경남 진주시 동진로 440-0,공연시설,1928
36,진주매화숲,경남 진주시,기타관광,1894
37,진주시립이성자미술관,경남 진주시 에나로128번길 14-0,전시시설,1878
38,남가람공원,경남 진주시,도시공원,1837
39,뉴요커호텔,경남 진주시 비봉로50번길 11-1,모텔,1766
40,진주청동기문화박물관,경남 진주시 호반로 1353-0,전시시설,1763
41,세븐브릭스호텔,경남 진주시 평거로9번길 10-1,모텔,1740
42,브룩스호텔,경남 진주시 순환로 567-0,호텔,1717
43,해비치호텔,경남 진주시 비봉로 53-1,모텔,1552
44,남강댐물문화관,경남 진주시 삼계로 455-46,전시시설,1536
45,서부시장,경남 진주시 촉석로 129-0,시장,1525
46,호텔시카고,경남 진주시 진양호로564번길 3-0,모텔,1406
47,부엉이호텔,경남 진주시 평거로6번길 7-0,모텔,1389
47,진주청소년수련관,경남 진주시 남강로651번길 12-0,육상레저스포츠,1389
49,진주레일바이크,경남 진주시 망경로 13-0,기타레저스포츠,1380
50,드림어반스퀘어,경남 진주시 에나로127번길 30-0,쇼핑몰,1316
51,온도호텔,경남 진주시 도동천로 189-0,모텔,1314
52,초전시민체육공원,경남 진주시 남강로 1655-0,도시공원,1279
53,호텔보보,경남 진주시 돗골로20번길 11-0,모텔,1267
54,이현종합상가,경남 진주시 신안로 165-0,시장,1199
55,호텔까사,경남 진주시 남강로625번길 7-2,모텔,1180
56,진주농산물도매시장중앙청과,경남 진주시 남강로 1689-0,시장,1150
57,모다아울렛진주점본관,경남 진주시 삼일로95번길 46-0,쇼핑몰,1135
58,호텔세븐,경남 진주시 비봉로58번길 1-0,호텔,1127
59,이프모텔,경남 진주시 진양호로564번길 12-4,모텔,1107
60,호텔핫,경남 진주시 비봉로50번길 5-0,모텔,1100
61,나인호텔,경남 진주시 남강로 629-5,모텔,960
62,진주익룡발자국전시관,경남 진주시 영천강로68번길 22-0,전시시설,945
63,반성시장,경남 진주시 동부로1993번길 27-0,시장,943
64,월아산자연휴양림,경남 진주시 달음산로 251-18,자연공원,941
65,호텔케미,경남 진주시 돗골로20번길 7-0,모텔,876
66,망진산봉수대,경남 진주시,기타관광,839
67,호텔코코,경남 진주시 남강로736번길 8-0,모텔,814
68,퀸즈모텔,경남 진주시 남강로695번길 10-0,모텔,812
69,에포케호텔,경남 진주시 화개천로 132-19,호텔,802
70,제이원빌리지,경남 진주시 내축로563번길 27-3,캠핑,777
71,진주향교,경남 진주시 향교로 99-3,역사유적지,757
72,부메랑 모텔,경남 진주시 에나로 103-7,모텔,718
73,호텔더브이,경남 진주시 진양호로556번길 9-0,모텔,706
74,더클라우드호텔,경남 진주시 논개길 47-2,모텔,673
75,M호텔,경남 진주시 비봉로 5-4,모텔,670
76,호텔하루,경남 진주시 진주대로 1130-0,모텔,669
77,응석사,경남 진주시 응석로 435-0,종교성지,660
78,도토리캠프장,경남 진주시 광제산로 737-0,캠핑,657
79,여우비호텔,경남 진주시 비봉로54번길 5-0,모텔,656
80,금호못유원지,경남 진주시 금산순환로587번길 10-6,복합관광시설,646
81,금호지생태공원,경남 진주시,도시공원,643
82,노을공원,경남 진주시,도시공원,619
83,한마음선원진주지원,경남 진주시 오방로 528-40,종교성지,576
84,에이스모텔,경남 진주시 큰들로180번길 11-1,모텔,562
85,진주전통소싸움경기장,경남 진주시 판문오동길 100-0,기타레저스포츠,541
86,진주꿈키움동산,경남 진주시 판문오동길 99-7,기타문화관광지,519
87,다이소진주혁신도시점,경남 진주시 에나로 69-0,기타쇼핑시설,512
88,호델얌진주점,경남 진주시 도동로 7-0,모텔,509
89,피렌체모텔,경남 진주시 에나로 103-7,모텔,491
90,호텔오늘,경남 진주시 비봉로54번길 10-0,모텔,451
91,G&G모텔,경남 진주시 북장대로64번길 20-0,모텔,450
92,금곡꾸러기캠핑장,경남 진주시 검암길 31-0,캠핑,426
93,다옴호텔,경남 진주시 대신로292번길 5-0,호텔,423
94,호텔얌진주중앙점,경남 진주시 비봉로58번길 4-0,모텔,421
95,필호텔,경남 진주시 진주대로920번길 5-4,모텔,418
96,석류공원,경남 진주시 진주대로 685-0,도시공원,409
97,호텔루체,경남 진주시 순환로 514-0,모텔,405
98,허브향펜션,경남 진주시 금성로 427-6,펜션/민박,402
99,물빛나루쉼터,경남 진주시 강남로 356-6,수상레저스포츠,401
100,빅클라이밍,경남 진주시 삼일로105번길 32-15,기타레저스포츠,395
