유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상남도 사천시 , 경상남도 진주시,27.9,1
경상남도 산청군 , 경상남도 진주시,7.9,1
경상남도 함안군 , 경상남도 진주시,5.5,1
경상남도 하동군 , 경상남도 진주시,4.1,1
경상남도 고성군 , 경상남도 진주시,4.1,1
경상남도 통영시 , 경상남도 진주시,3.5,1
경상남도 김해시 , 경상남도 진주시,3.4,1
경상남도 창원시 마산합포구 , 경상남도 진주시,2.8,1
경상남도 창원시 의창구 , 경상남도 진주시,2.6,1
경상남도 함양군 , 경상남도 진주시,2.4,1
경상남도 창원시 마산회원구 , 경상남도 진주시,2.3,1
경상남도 창원시 성산구 , 경상남도 진주시,2.3,1
경상남도 합천군 , 경상남도 진주시,2.1,1
경상남도 남해군 , 경상남도 진주시,2.0,1
경상남도 거제시 , 경상남도 진주시,2.0,1
경상남도 의령군 , 경상남도 진주시,1.8,1
전라남도 광양시 , 경상남도 진주시,1.8,1
전라남도 순천시 , 경상남도 진주시,0.9,1
전라남도 여수시 , 경상남도 진주시,0.9,1
경상남도 양산시 , 경상남도 진주시,0.8,1
 경상남도 진주시,경상남도 사천시,31.3,2
 경상남도 진주시,경상남도 산청군,6.7,2
 경상남도 진주시,경상남도 통영시,4.7,2
 경상남도 진주시,경상남도 남해군,4.2,2
 경상남도 진주시,경상남도 고성군,3.9,2
 경상남도 진주시,전라남도 여수시,3.4,2
 경상남도 진주시,경상남도 창원시 마산합포구,3.4,2
 경상남도 진주시,경상남도 하동군,3.3,2
 경상남도 진주시,경상남도 거제시,3.1,2
 경상남도 진주시,경상남도 창원시 성산구,2.7,2
 경상남도 진주시,경상남도 김해시,2.7,2
 경상남도 진주시,경상남도 함안군,2.2,2
 경상남도 진주시,경상남도 합천군,2.1,2
 경상남도 진주시,경상남도 의령군,1.8,2
 경상남도 진주시,부산광역시 기장군,1.5,2
 경상남도 진주시,경상남도 창원시 의창구,1.5,2
 경상남도 진주시,전라남도 순천시,1.4,2
 경상남도 진주시,전라남도 광양시,1.4,2
 경상남도 진주시,부산광역시 해운대구,1.3,2
 경상남도 진주시,경상남도 함양군,1.2,2
