순위,관광지명,주소,분류,현지인 검색 수
1,롯데몰진주점,경남 진주시 동진로 440-0,쇼핑몰,24517
2,진주중앙시장,경남 진주시 중앙시장길 21-0,시장,6068
3,CGV진주혁신,경남 진주시 에나로127번길 30-0,공연시설,5723
4,경상남도수목원,경남 진주시 수목원로 386-0,자연공원,5514
5,강주연못,경남 진주시,자연경관(하천/해양),4710
6,진주농산물도매시장,경남 진주시 남강로 1689-0,시장,4678
7,경남문화예술회관,경남 진주시 강남로 215-0,공연시설,4076
8,롯데시네마프리미엄진주,경남 진주시 진양호로 521-0,공연시설,3332
9,롯데시네마엠비씨네,경남 진주시 가호로 13-0,공연시설,3007
10,물초울공원,경남 진주시 동진로 487-0,도시공원,2973
11,진주CC,경남 진주시 진성로464번길 82-0,육상레저스포츠,2883
12,진양호동물원,경남 진주시 남강로1번길 130-0,테마공원,2875
13,진양호,경남 진주시,자연경관(하천/해양),2588
14,제이스퀘어호텔,경남 진주시 솔밭로 107-0,호텔,2422
15,진주성,경남 진주시 남강로 626-0,역사유적지,2291
16,진주청동기문화박물관,경남 진주시 호반로 1353-0,전시시설,2164
17,진주시립이성자미술관,경남 진주시 에나로128번길 14-0,전시시설,2111
18,청곡사,경남 진주시 월아산로1440번길 138-0,종교성지,1986
19,진주청소년수련관,경남 진주시 남강로651번길 12-0,육상레저스포츠,1907
20,이현종합상가,경남 진주시 신안로 165-0,시장,1824
21,드림어반스퀘어,경남 진주시 에나로127번길 30-0,쇼핑몰,1789
22,초전시민체육공원,경남 진주시 남강로 1655-0,도시공원,1739
23,동방관광호텔,경남 진주시 논개길 103-0,호텔,1723
24,금호지,경남 진주시,자연경관(하천/해양),1663
25,아시아레이크사이드호텔,경남 진주시 남강로1번길 133-0,호텔,1657
26,자유시장,경남 진주시 도동천로 99-8,시장,1604
27,캠핑소사이어티,경남 진주시 내축로 523-0,캠핑,1588
28,남강댐물문화관,경남 진주시 삼계로 455-46,전시시설,1456
29,롯데시네마진주혁신,경남 진주시 동진로 440-0,공연시설,1176
30,라온스테이인페를라호텔,경남 진주시 영천강로 164-0,호텔,1167
31,골든튤립호텔남강,경남 진주시 남강로673번길 16-0,호텔,1086
32,브라운도트호텔진주충무공점,경남 진주시 에나로 103-9,호텔,1049
