연령대,남성방문 비율,여성방문 비율
70세 이상,1.6,2.2
60~69세,2.7,5.2
50~59세,3.3,6.5
40~49세,6.1,7.9
30~39세,7.6,10.8
20~29세,9.7,17.6
10~19세,6.7,10.9
