기준연월,방문비율
20220811,113.9
20220812,119.8
20220813,126.3
20220814,143.5
20220815,121.3
20220816,117.0
20220817,117.9
20220818,131.1
20220819,125.4
20220820,113.5
20220821,127.5
20220822,112.1
20220823,110.8
20220824,124.2
20220825,126.6
20220826,122.3
20220827,130.0
20220828,132.9
20220829,111.1
20220830,114.3
20220831,123.2
20220901,97.8
20220902,97.0
20220903,108.1
20220904,98.0
20220905,83.4
20220906,88.6
20220907,100.1
20220908,105.3
20220909,112.6
20220910,117.0
20220911,112.0
20220912,95.6
20220913,83.5
20220914,100.4
20220915,99.8
20220916,94.3
20220917,106.9
20220918,106.6
20220919,96.6
20220920,90.9
20220921,108.1
20220922,111.2
20220923,114.3
20220924,122.4
20220925,126.9
20220926,103.6
20220927,98.0
20220928,116.4
20220929,111.5
20220930,104.4
20221001,101.7
20221002,97.8
20221003,90.2
20221004,93.7
20221005,105.5
20221006,107.5
20221007,104.2
20221008,119.4
20221009,113.2
20221010,95.0
20221011,89.2
20221012,101.7
20221013,104.3
20221014,101.7
20221015,114.8
20221016,112.7
20221017,91.4
20221018,86.2
20221019,98.6
20221020,100.6
20221021,102.2
20221022,107.7
20221023,116.9
20221024,97.8
20221025,97.2
20221026,113.5
20221027,114.7
20221028,111.1
20221029,112.5
20221030,114.9
20221031,98.5
20221101,94.0
20221102,99.6
20221103,97.8
20221104,99.7
20221105,104.6
20221106,99.9
20221107,84.6
20221108,91.6
