순위,관광지명,주소,분류,합산 검색 수
1,통영중앙전통시장,경남 통영시 중앙시장1길 14-16,시장,209681
2,한려수도조망케이블카,경남 통영시 발개로 205-0,기타관광,74225
3,스카이라인루지통영,경남 통영시 발개로 178-0,기타레저스포츠,57158
4,금호리조트통영마리나,경남 통영시 큰발개1길 33-0,콘도미니엄,57150
5,동피랑벽화마을,경남 통영시 동피랑1길 6-18,기타관광,52895
6,통영여객선터미널,경남 통영시 통영해안로 234-0,교통시설,52653
7,이순신공원,경남 통영시 멘데해안길 205-0,도시공원,49043
8,삼덕항,경남 통영시,자연경관(하천/해양),40521
9,스탠포드호텔앤리조트통영,경남 통영시 도남로 347-0,호텔,36858
10,서호전통시장,경남 통영시 새터길 42-7,시장,31204
11,디피랑,경남 통영시 남망공원길 29-0,기타관광,20675
12,동원로얄컨트리클럽,경남 통영시 담안길 240-0,육상레저스포츠,16588
13,달아공원,경남 통영시 산양일주로 1115-0,도시공원,14710
14,클럽이에스통영리조트,경남 통영시 척포길 628-113,콘도미니엄,13917
15,사량도여객선터미널,경남 통영시 도산일주로 542-55,교통시설,12983
16,수륙해수욕장,경남 통영시,자연경관(하천/해양),12040
17,남망산조각공원,경남 통영시 남망공원길 29-0,도시공원,11614
18,더카트인통영,경남 통영시 도산일주로 147-0,기타레저스포츠,10986
19,통영해저터널,경남 통영시,기타관광,9614
20,통영해저터널입구,경남 통영시 운하2길 21-0,기타관광,7974
21,달아항,경남 통영시,자연경관(하천/해양),7608
22,가오치항,경남 통영시 도산일주로 0-0,자연경관(하천/해양),7357
23,한산호텔,경남 통영시 통영해안로 247-0,호텔,7053
24,통영항,경남 통영시 통영해안로 234-0,자연경관(하천/해양),6975
25,한산마리나호텔앤리조트,경남 통영시 삼칭이해안길 820-0,호텔,6324
26,미래사,경남 통영시 미륵산길 192-0,종교성지,5984
27,포르투나호텔,경남 통영시 미수해안로 152-0,호텔,5917
28,통영유람선터미널,경남 통영시 도남로 269-38,교통시설,5895
29,통영베이콘도호텔,경남 통영시 도남로 257-93,호텔,5751
30,출렁다리,경남 통영시,기타관광,5687
31,통영욕지섬모노레일,경남 통영시 욕지일주로 1467-0,기타관광,5324
32,마동방파제,경남 통영시,자연경관(하천/해양),5195
33,통영국제음악당,경남 통영시 큰발개1길 38-0,공연시설,5149
34,척포항,경남 통영시 척포길 0-0,자연경관(하천/해양),5147
35,통영도남관광지,경남 통영시 도남로 269-26,복합관광시설,4936
36,통영수산과학관,경남 통영시 척포길 628-111,전시시설,4922
37,연명항매표소,경남 통영시 연명길 30-0,교통시설,4649
38,미래사편백나무숲,경남 통영시,기타관광,4611
39,롯데시네마통영,경남 통영시 안개로 37-0,공연시설,4500
40,박경리기념관,경남 통영시 산양중앙로 173-0,전시시설,4446
41,카리브콘도호텔,경남 통영시 도남로 257-29,호텔,4365
42,브라운도트호텔통영항남점,경남 통영시 동충4길 53-0,호텔,4347
43,통영경찰수련원,경남 통영시 도산일주로 818-0,육상레저스포츠,4318
44,통영거북선호텔,경남 통영시,호텔,3947
45,달아공원전망대,경남 통영시,랜드마크관광,3911
46,통영RCE세자트라숲,경남 통영시 용남해안로 116-0,도시공원,3836
47,동백커피식물원,경남 통영시 남해안대로 2068-87,테마공원,3820
48,통영활어시장,경남 통영시 중앙시장4길 2-0,시장,3789
49,피코통영지점,경남 통영시 항남4길 19-0,모텔,3744
50,서피랑공원,경남 통영시,도시공원,3727
51,욕지도여객선터미널,경남 통영시 욕지일주로 113-0,교통시설,3620
52,충렬사,경남 통영시 여황로 251-0,역사유적지,3604
53,강구안거북선,경남 통영시,전시시설,3557
54,브룩스호텔,경남 통영시 통영해안로 407-0,호텔,3544
55,한려해상생태탐방원,경남 통영시,기타관광,3447
56,아스트로펜션,경남 통영시 연기길 170-0,펜션/민박,3439
57,세병관,경남 통영시 세병로 27-0,역사유적지,3358
58,통영갤러리관광호텔,경남 통영시 도남로 257-27,호텔,3316
59,부띠끄리조트네르하21,경남 통영시 도산일주로 952-0,펜션/민박,3241
60,중앙활어시장,경남 통영시 중앙로 158-8,시장,3177
61,삼덕욕지여객선터미널,경남 통영시 원항1길 3-0,교통시설,3091
62,호텔피어48,경남 통영시 정동3길 48-0,호텔,3048
63,통영엔쵸비관광호텔,경남 통영시 동호로 56-0,호텔,2972
64,동원리조트,경남 통영시 담안길 160-21,콘도미니엄,2838
65,통영편백숲길글램핑캠핑장,경남 통영시 천대국치길 297-10,캠핑,2803
66,더밤호텔,경남 통영시 통영해안로 239-0,모텔,2757
67,브릿지호텔,경남 통영시 남해안대로 18-0,호텔,2730
68,전혁림미술관,경남 통영시 봉수1길 10-1,전시시설,2729
69,제승당,경남 통영시 한산일주로 70-0,역사유적지,2680
70,통영등대낚시공원,경남 통영시 삼칭이해안길 441-0,도시공원,2603
71,안정사,경남 통영시 안정1길 363-0,종교성지,2401
72,통영해양경찰서신전용부두,경남 통영시 남망길 146-0,자연경관(하천/해양),2380
73,북신시장,경남 통영시 북신시장1길 55-0,시장,2351
74,통영해수욕장,경남 통영시,자연경관(하천/해양),2335
75,씨앤뷰펜션,경남 통영시 산양일주로 1337-10,펜션/민박,2296
76,해저터널관광안내소,경남 통영시 도천1길 7-0,기타관광,2265
77,비클래시스파펜션통영점,경남 통영시 도산일주로 456-49,펜션/민박,2242
78,그레이부띠끄호텔,경남 통영시 동충1길 12-2,모텔,2223
79,글램독통영점,경남 통영시 용호로 285-16,펜션/민박,2204
80,스위트호텔,경남 통영시 죽림5로 55-17,모텔,2199
81,W모텔,경남 통영시 죽림5로 37-0,모텔,2197
81,호텔야자통영항여객선터미널점,경남 통영시 동충2길 9-0,모텔,2197
83,용화사,경남 통영시 봉수로 107-82,종교성지,2114
84,통영삼도수군통제영,경남 통영시 세병로 27-0,역사유적지,2025
85,드레피인,경남 통영시 남해안대로 205-39,펜션/민박,2004
86,통영시립박물관,경남 통영시 중앙로 65-0,전시시설,1983
87,적촌선착장,경남 통영시,교통시설,1966
88,욕지항방파제,경남 통영시,자연경관(하천/해양),1953
89,통영아라펜션,경남 통영시 해간길 48-14,펜션/민박,1940
90,통영리스타트플랫폼,경남 통영시 도남로 195-0,기타문화관광지,1926
91,통영죽림수산시장,경남 통영시 죽림3로 86-0,시장,1858
92,배쟁이펜션,경남 통영시 기호바깥길 7-31,펜션/민박,1794
93,달비채펜션,경남 통영시 장문로 234-17,펜션/민박,1736
94,통영해양관광공원,경남 통영시 미수해안로 45-0,도시공원,1716
95,마티스비치,경남 통영시 국치1길 52-24,호스텔,1699
96,바다풍경모텔,경남 통영시 죽림해안로 50-0,모텔,1687
97,호텔호라,경남 통영시 안개1길 16-0,모텔,1686
98,팜비치리조텔,경남 통영시 도남로 257-45,콘도미니엄,1673
99,아디오스호텔,경남 통영시 동충1길 12-3,모텔,1669
100,CGV통영,경남 통영시 원문로 27-0,공연시설,1661
