동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1335,17064,기타가족,오빠_가족_장모,미식,라면_맛집_맥주
479,7163,연인,애인_커플_여자친구,자연경관,바다_전망대_해안
196,1974,자녀,아들_딸_청소년,레포츠/운동,낚시_캠핑_수영장
144,680,부모님,아빠_외할머니_부모님,문화예술,노래방_벽화마을_카지노
118,303,회사동료,대리_회사사람_직원,휴식/힐링,힐링_신혼여행_나들이
76,202,배우자,남편_신랑_아내,역사유적,다리_정자_한옥마을
66,98,친구,친구_지인_절친,반려동물,유기견_애견_반려동물
55,36,학생,중딩_고딩_대학생,체험,낚시체험_배낚시체험_수학여행
27,0,싱글,혼자_싱글_혼행,,
