기준연월,지역명,검색량(건)
202108,부산광역시 기장군 ,4218
202109,부산광역시 기장군 ,2887
202110,부산광역시 기장군 ,2782
202111,부산광역시 기장군 ,4303
202112,부산광역시 기장군 ,2464
202201,부산광역시 기장군 ,1654
202202,부산광역시 기장군 ,553
202203,부산광역시 기장군 ,355
202204,부산광역시 기장군 ,936
202205,부산광역시 기장군 ,451
202206,부산광역시 기장군 ,290
202207,부산광역시 기장군 ,711
