순위,업소명,주소,분류,현지인 검색 수
1,칠암사계,부산 기장군 칠암1길 7-10,카페/찻집,12282
2,웨이브온커피,부산 기장군 해맞이로 286-0,카페/찻집,3865
3,맥도날드부산정관DT점,부산 기장군 정관로 584-0,간이음식,3661
4,바릇식당,부산 기장군 문오성길 61-0,외국식,2910
5,맥도날드부산기장DT점,부산 기장군 기장대로 500-0,간이음식,2857
6,대게만찬,부산 기장군 기장해안로 266-0,외국식,2799
7,스타벅스기장역DT점,부산 기장군 기장대로 527-0,카페/찻집,2718
8,버거킹부산정관DT점,부산 기장군 용수로 48-0,간이음식,2367
9,미식일상,부산 기장군 동부산관광로 34-0,외국식,2359
10,스타벅스부산정관점,부산 기장군 정관로 579-0,카페/찻집,2287
11,헤이든,부산 기장군 문오성길 22-0,카페/찻집,2240
12,얼크니손칼국수기장점,부산 기장군 차성로417번길 22-0,한식,2160
13,탐복,부산 기장군 문오성길 31-0,한식,1831
14,유정1995,부산 기장군 병산로 303-0,카페/찻집,1700
15,풍원장시골밥상집[한식],부산 기장군 기장해안로 250-0,한식,1681
16,스타벅스동부산DT점,부산 기장군 기장해안로 56-0,카페/찻집,1549
17,투썸플레이스기장일광해변점,부산 기장군 기장해안로 1290-0,카페/찻집,1542
18,고향연화,부산 기장군 연화길 33-8,외국식,1519
19,메이크씨,부산 기장군 일광로 754-0,카페/찻집,1420
20,제이엠커피로스터스정관점,부산 기장군 곰내길 634-0,카페/찻집,1416
21,코랄라니,부산 기장군 기장해안로 32-0,카페/찻집,1391
22,공극샌드커피,부산 기장군 공수해안길 41-0,카페/찻집,1365
23,우즈베이커리,부산 기장군 일광로 346-0,간이음식,1284
24,어느멋진날,부산 기장군 기장해안로 1286-0,외국식,1203
25,칠암일번지횟집,부산 기장군 문오성길 547-0,외국식,1190
26,일등가한우만찬,부산 기장군 기장해안로 266-0,한식,1187
27,피크스퀘어,부산 기장군 기장해안로 864-0,카페/찻집,1186
28,포에버얌,부산 기장군 문오성길 43-0,외국식,1155
29,로아누,부산 기장군 기장대로 868-34,한식,1153
30,명품물회,부산 기장군 기장해안로 34-20,외국식,1145
31,도토리,부산 기장군 상장안1길 29-4,카페/찻집,1137
32,카페오시오,부산 기장군 일광로 310-0,카페/찻집,1129
33,영진돼지국밥정관점,부산 기장군 산단2로 51-0,한식,1087
34,카페드220볼트오시리아,부산 기장군 기장해안로 98-0,카페/찻집,1084
35,철마연밥[한식],부산 기장군,한식,1081
36,일광아구찜,부산 기장군 삼성3길 55-0,한식,1066
37,곰내재468,부산 기장군 곰내길 468-0,한식,1063
38,부엌우동집,부산 기장군 일광로 757-0,외국식,1056
39,카페공지,부산 기장군 기장해안로 509-0,카페/찻집,1052
40,형제가든,부산 기장군 석길길 16-6,한식,1028
41,버거베이,부산 기장군 일광로 493-29,간이음식,1025
41,어보,부산 기장군 일광로 582-22,외국식,1025
41,흙시루,부산 기장군 차성로451번길 28-0,한식,1025
44,하녹,부산 기장군 내리길 146-5,카페/찻집,1017
45,일미아구찜,부산 기장군 학리등대로 102-0,한식,1002
46,마리솔,부산 기장군 일광로 290-0,카페/찻집,1000
47,씨앤트리,부산 기장군 일광로 808-0,카페/찻집,985
48,바보낙지,부산 기장군 동암해안길 6-0,한식,963
49,웨스턴챔버,부산 기장군 병산로 221-19,카페/찻집,946
49,철마한우수목원,부산 기장군 곰내길 308-0,한식,946
51,메밀447,부산 기장군 화용길 53-33,한식,931
52,장안사손칼국수,부산 기장군 장안로 89-0,한식,917
53,D1베이커리카페,부산 기장군 일광로 326-0,카페/찻집,910
54,코지하우스기장점,부산 기장군 문오성길 35-0,외국식,866
55,덕미,부산 기장군 동암해안길 77-0,카페/찻집,860
