순위,업소명,주소,분류,합산 검색 수
1,칠암사계,부산 기장군 칠암1길 7-10,카페/찻집,93978
2,웨이브온커피,부산 기장군 해맞이로 286-0,카페/찻집,69602
3,바릇식당,부산 기장군 문오성길 61-0,외국식,34337
4,헤이든,부산 기장군 문오성길 22-0,카페/찻집,28187
5,대게만찬,부산 기장군 기장해안로 266-0,외국식,26646
6,피크스퀘어,부산 기장군 기장해안로 864-0,카페/찻집,25901
7,풍원장시골밥상집[한식],부산 기장군 기장해안로 250-0,한식,25833
8,코랄라니,부산 기장군 기장해안로 32-0,카페/찻집,24958
9,얼크니손칼국수기장점,부산 기장군 차성로417번길 22-0,한식,19531
10,탐복,부산 기장군 문오성길 31-0,한식,18017
11,공극샌드커피,부산 기장군 공수해안길 41-0,카페/찻집,17600
12,어느멋진날,부산 기장군 기장해안로 1286-0,외국식,16625
13,고향연화,부산 기장군 연화길 33-8,외국식,15769
14,명품물회,부산 기장군 기장해안로 34-20,외국식,14951
15,스타벅스동부산DT점,부산 기장군 기장해안로 56-0,카페/찻집,14828
16,스타벅스기장역DT점,부산 기장군 기장대로 527-0,카페/찻집,13589
17,덕미,부산 기장군 동암해안길 77-0,카페/찻집,12897
18,칠암일번지횟집,부산 기장군 문오성길 547-0,외국식,12528
19,투썸플레이스기장일광해변점,부산 기장군 기장해안로 1290-0,카페/찻집,12395
20,일등가한우만찬,부산 기장군 기장해안로 266-0,한식,12184
21,맥도날드부산정관DT점,부산 기장군 정관로 584-0,간이음식,12179
22,로아누,부산 기장군 기장대로 868-34,한식,11992
23,D1베이커리카페,부산 기장군 일광로 326-0,카페/찻집,11749
24,미식일상,부산 기장군 동부산관광로 34-0,외국식,11230
25,일광아구찜,부산 기장군 삼성3길 55-0,한식,10337
25,카페드220볼트오시리아,부산 기장군 기장해안로 98-0,카페/찻집,10337
27,우즈베이커리,부산 기장군 일광로 346-0,간이음식,10227
28,맥도날드부산기장DT점,부산 기장군 기장대로 500-0,간이음식,10042
29,철마한우수목원,부산 기장군 곰내길 308-0,한식,9938
30,메이크씨,부산 기장군 일광로 754-0,카페/찻집,9797
31,메르데쿠르,부산 기장군 기장해안로 871-1,카페/찻집,9746
32,카페공지,부산 기장군 기장해안로 509-0,카페/찻집,9600
33,하녹,부산 기장군 내리길 146-5,카페/찻집,9167
34,씨앤트리,부산 기장군 일광로 808-0,카페/찻집,8835
35,페리데스하이엔드,부산 기장군 기장해안로 172-0,카페/찻집,8660
36,바이킹스워프동부산점,부산 기장군 동부산관광로 34-0,외국식,8525
37,철마연밥[한식],부산 기장군,한식,8422
38,오프오,부산 기장군 기장해안로 860-0,카페/찻집,8318
39,스타벅스부산정관점,부산 기장군 정관로 579-0,카페/찻집,8125
40,일광대복집,부산 기장군 이화로 3-0,외국식,7852
41,카페오시오,부산 기장군 일광로 310-0,카페/찻집,7816
42,어보,부산 기장군 일광로 582-22,외국식,7633
43,형제가든,부산 기장군 석길길 16-6,한식,7611
44,그릿비,부산 기장군 일광로 354-0,카페/찻집,7554
45,바보낙지,부산 기장군 동암해안길 6-0,한식,7550
46,무진장횟집,부산 기장군 연화1길 137-0,외국식,7500
47,유정1995,부산 기장군 병산로 303-0,카페/찻집,7351
48,마리솔,부산 기장군 일광로 290-0,카페/찻집,7298
49,버거베이,부산 기장군 일광로 493-29,간이음식,7275
50,호찐빵,부산 기장군 일광로 123-0,간이음식,7139
51,료코기장점 [일식],부산 기장군 기장해안로 925-1,외국식,7129
52,일미아구찜,부산 기장군 학리등대로 102-0,한식,6955
53,흙시루,부산 기장군 차성로451번길 28-0,한식,6916
54,전산가든,부산 기장군 학리길 16-0,한식,6915
55,곰내재468,부산 기장군 곰내길 468-0,한식,6859
56,미청식당,부산 기장군 기장해안로 1303-0,한식,6388
57,송정해녀집본점,부산 기장군 공수해안길 57-2,외국식,6250
58,바다향꼬막한상,부산 기장군 기장해안로 136-0,외국식,6236
59,로와맨션,부산 기장군 학리2길 6-0,카페/찻집,5905
60,대보름 Cafe & Ground,부산 기장군 기장해안로 98-0,카페/찻집,5847
61,제이엠커피로스터스정관점,부산 기장군 곰내길 634-0,카페/찻집,5839
62,부산조개창고,부산 기장군 구연3로 17-0,외국식,5824
63,향유정속초이모네찜부산점,부산 기장군 대변로 105-0,한식,5765
64,버거킹부산정관DT점,부산 기장군 용수로 48-0,간이음식,5586
65,해녀조씨할매집,부산 기장군 연화1길 187-0,한식,5572
66,아수라기장점,부산 기장군 반송로 1628-0,한식,5548
67,도토리,부산 기장군 상장안1길 29-4,카페/찻집,5520
68,제이엠커피로스터스부산본점,부산 기장군 기장해안로 44-0,카페/찻집,5484
69,풍원장안동보리밥[한식],부산 기장군 기장해안로 250-0,한식,5435
70,해운대해물칼국수,부산 기장군 해맞이로 270-0,한식,5157
71,못난이식당,부산 기장군 차성동로73번길 12-0,외국식,5011
72,어촌밥상,부산 기장군 연화2길 4-0,한식,4997
73,기장혼국보미역본점,부산 기장군 공수1길 3-0,한식,4982
74,그라노데,부산 기장군 기장해안로 1284-0,카페/찻집,4900
75,부엌우동집,부산 기장군 당사로1길 11-0,외국식,4891
76,철마원조추어탕,부산 기장군 개좌로 763-0,한식,4875
77,차알동부산롯데월드점,부산 기장군 동부산관광로 34-0,외국식,4760
78,세컨디포레스트기장점,부산 기장군 기장해안로 1288-0,외국식,4698
79,일광소나무집해산물전복죽,부산 기장군 일광로 334-0,한식,4667
80,토리나무,부산 기장군 곰내길 378-0,카페/찻집,4650
81,기픈골황토마루,부산 기장군 병산1길 74-39,한식,4563
82,포에버얌,부산 기장군 문오성길 43-0,외국식,4419
83,꺼먹동네횟집,부산 기장군 문오성길 509-0,외국식,4378
84,장안숲므로,부산 기장군 방모산2길 37-0,카페/찻집,4369
85,부엌우동집,부산 기장군 일광로 757-0,외국식,4364
86,만장,부산 기장군 일광로 648-0,외국식,4361
87,일광정,부산 기장군 일광로 645-0,한식,4335
88,메밀447,부산 기장군 화용길 53-33,한식,4321
89,우송,부산 기장군 철마로 697-0,한식,4281
90,일광당찐빵손만두,부산 기장군 일광로 125-1,한식,4260
