동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
152,2829,연인,애인_여자친구_커플,미식,맛집_바나나_술
110,1160,기타가족,누나_엄마_식구,자연경관,바다_전망대_해수욕장
79,1146,자녀,아들_딸_청소년,레포츠/운동,낚시_캠핑_놀이터
62,436,회사동료,대리_직원_임원,문화예술,노래방_전시관_동물원
26,70,부모님,아빠_할머니_어머님,휴식/힐링,나들이_즐길거리_가을여행
20,65,학생,중딩_고딩_초등학생,역사유적,유네스코_다리_세계문화유산
18,32,배우자,아내_남편_와이프,체험,갯벌체험_생태체험
10,14,싱글,혼자_싱글,반려동물,반려견_펫_동물
9,0,친구,친구_지인,,
