유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
전라북도 군산시 , 충청남도 서천군,28.2,1
충청남도 보령시 , 충청남도 서천군,13.3,1
충청남도 부여군 , 충청남도 서천군,8.1,1
전라북도 익산시 , 충청남도 서천군,4.7,1
충청남도 공주시 , 충청남도 서천군,2.8,1
세종특별자치시  , 충청남도 서천군,2.8,1
전라북도 전주시 덕진구 , 충청남도 서천군,2.7,1
충청남도 서산시 , 충청남도 서천군,2.1,1
대전광역시 유성구 , 충청남도 서천군,2.0,1
충청남도 논산시 , 충청남도 서천군,2.0,1
충청남도 홍성군 , 충청남도 서천군,1.8,1
전라북도 전주시 완산구 , 충청남도 서천군,1.7,1
경기도 화성시 , 충청남도 서천군,1.5,1
충청남도 당진시 , 충청남도 서천군,1.5,1
대전광역시 서구 , 충청남도 서천군,1.4,1
전라북도 김제시 , 충청남도 서천군,1.4,1
충청남도 청양군 , 충청남도 서천군,1.2,1
경기도 평택시 , 충청남도 서천군,1.1,1
충청남도 아산시 , 충청남도 서천군,1.0,1
충청남도 천안시 동남구 , 충청남도 서천군,1.0,1
 충청남도 서천군,전라북도 군산시,58.4,2
 충청남도 서천군,충청남도 보령시,11.2,2
 충청남도 서천군,충청남도 부여군,4.4,2
 충청남도 서천군,전라북도 익산시,2.4,2
 충청남도 서천군,전라북도 부안군,1.7,2
 충청남도 서천군,충청남도 태안군,1.4,2
 충청남도 서천군,전라북도 전주시 완산구,1.3,2
 충청남도 서천군,전라북도 고창군,1.1,2
 충청남도 서천군,전라북도 전주시 덕진구,1.0,2
 충청남도 서천군,충청남도 홍성군,1.0,2
 충청남도 서천군,충청남도 서산시,1.0,2
 충청남도 서천군,충청남도 공주시,0.9,2
 충청남도 서천군,전라남도 목포시,0.9,2
 충청남도 서천군,충청남도 논산시,0.8,2
 충청남도 서천군,전라북도 김제시,0.7,2
 충청남도 서천군,대전광역시 유성구,0.7,2
 충청남도 서천군,세종특별자치시 ,0.6,2
 충청남도 서천군,충청남도 예산군,0.6,2
 충청남도 서천군,충청남도 당진시,0.5,2
 충청남도 서천군,충청남도 천안시 동남구,0.4,2
