연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,2.7
60~69세,5.6,6.5
50~59세,8.7,9.1
40~49세,9.1,12.1
30~39세,4.7,6.1
20~29세,6.1,6.1
10~19세,9.9,9.2
