동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
41,973,기타가족,며느리_가족_엄마,자연경관,계곡_산_강변,소백산국립공원(경북)
15,578,회사동료,차장,미식,막걸리_송이_구이,소백산국립공원(경북)
11,440,배우자,와이프_신랑_아내,레포츠/운동,산행_등산_캠핑,소백산국립공원(경북)
7,82,자녀,딸_아들_학생,역사유적,다리_암자_정자,소백산국립공원(경북)
6,32,부모님,어머니_할아버지_아빠,문화예술,광장_공장_박물관,소백산국립공원(경북)
5,22,싱글,혼자,휴식/힐링,힐링_즐길거리_힐링여행,소백산국립공원(경북)
1,2,친구,지인,반려동물,동물,소백산국립공원(경북)
0,1,,,체험,수학여행,소백산국립공원(경북)
