연령대,남성방문 비율,여성방문 비율
70세 이상,10.3,6.4
60~69세,14.3,16.1
50~59세,17.1,8.1
40~49세,3.6,5.3
30~39세,11.7,1.7
20~29세,2.5,0.7
10~19세,0.5,0.9
