기준연월,방문비율
20220811,512.6
20220812,513.5
20220813,382.8
20220814,287.6
20220815,287.6
20220816,187.7
20220817,379.1
20220818,268.0
20220819,282.9
20220820,223.2
20220821,205.4
20220822,268.9
20220823,310.0
20220824,296.0
20220825,246.5
20220826,285.7
20220827,226.9
20220828,253.0
20220829,201.7
20220830,187.7
20220831,357.6
20220901,113.9
20220902,84.0
20220903,121.4
20220904,81.2
20220905,102.7
20220906,210.1
20220907,316.5
20220908,132.6
20220909,149.4
20220910,202.6
20220911,194.2
20220912,170.9
20220913,136.3
20220914,121.4
20220915,123.2
20220916,109.2
20220917,172.7
20220918,186.7
20220919,190.5
20220920,127.0
20220921,273.6
20220922,169.9
20220923,229.7
20220924,218.5
20220925,149.4
20220926,189.5
20220927,139.1
20220928,255.8
20220929,141.0
20220930,151.3
20221001,159.7
20221002,121.4
20221003,187.7
20221004,89.6
20221005,222.2
20221006,197.9
20221007,141.9
20221008,161.5
20221009,116.7
20221010,208.2
20221011,124.2
20221012,254.9
20221013,211.0
20221014,155.0
20221015,172.7
20221016,109.2
20221017,150.3
20221018,122.3
20221019,264.2
20221020,169.9
20221021,178.3
20221022,201.7
20221023,161.5
20221024,169.0
20221025,129.8
20221026,267.0
20221027,159.7
20221028,190.5
20221029,185.8
20221030,182.1
20221031,240.0
20221101,87.8
20221102,204.5
20221103,156.9
20221104,168.1
20221105,170.9
20221106,163.4
20221107,134.5
20221108,107.4
