동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
13,47,기타가족,가족_동생_엄마,자연경관,해안_올레길_바다,헬로키티아일랜드
3,37,자녀,아들_청소년,미식,카페_차_칼국수,헬로키티아일랜드
3,7,친구,친구,문화예술,갤러리_박물관,헬로키티아일랜드
3,5,부모님,아빠,레포츠/운동,클라이밍_워터파크_레저,헬로키티아일랜드
0,1,,,역사유적,민속촌,헬로키티아일랜드
