순위,관광지명,주소,분류,현지인 검색 수
1,쏠비치진도,전남 진도군 송군길 30-40,콘도미니엄,9466
2,진도항,전남 진도군 진도항길 101-0,자연경관(하천/해양),4286
3,운림산방,전남 진도군 운림산방로 315-0,역사유적지,1807
4,서망항,전남 진도군 서망항길 70-15,자연경관(하천/해양),1501
5,진도타워,전남 진도군 만금길 112-41,랜드마크관광,911
6,세방낙조전망대,전남 진도군,랜드마크관광,901
7,진도개테마파크,전남 진도군 성죽골길 37-0,기타관광,833
8,국립남도국악원,전남 진도군 진도대로 3818-0,공연시설,830
9,쉬미항,전남 진도군 서부해안로 0-0,자연경관(하천/해양),729
10,진도신비의바닷길,전남 진도군,테마공원,695
11,쏠비치진도호텔,전남 진도군 송군길 30-40,호텔,621
12,진도자연휴양림,전남 진도군 동령개길 31-1,자연공원,448
13,명량해상케이블카진도타워상부승강장,전남 진도군 만금길 112-41,기타관광,443
14,진도경찰수련원,전남 진도군 가계길 73-0,육상레저스포츠,434
15,진도수산시장,전남 진도군 남동1길 40-12,시장,421
16,가계해변,전남 진도군 신비의바닷길 0-0,자연경관(하천/해양),419
17,금갑해변,전남 진도군 금갑길 206-6,자연경관(하천/해양),231
17,진도읍상설시장,전남 진도군 남동1길 57-14,시장,231
19,남도석성,전남 진도군,역사유적지,228
20,진도조금시장,전남 진도군 조금시장길 25-0,시장,195
21,피아노모텔,전남 진도군 남문길 24-0,모텔,160
22,진도아리랑마을,전남 진도군 아리랑길 95-5,기타관광,150
22,진도항임시여객선터미널,전남 진도군,교통시설,150
24,급치산전망대,전남 진도군,랜드마크관광,148
25,진도항대합실,전남 진도군 진도항길 101-0,교통시설,140
26,죽림어촌체험마을,전남 진도군 헌복동길 24-0,농/산/어촌체험,132
27,뽕할머니동상,전남 진도군,역사유물,114
28,초평항,전남 진도군,자연경관(하천/해양),105
29,울돌목해양에너지공원,전남 진도군 진도대로 8459-13,도시공원,104
30,쌍계사,전남 진도군 운림산방로 299-30,종교성지,99
30,용호항,전남 진도군,자연경관(하천/해양),99
32,명량해상케이블카진도 스테이션,전남 진도군 만금길 112-31,기타관광,93
33,진도읍5일시장,전남 진도군 조금시장길 31-0,시장,92
34,울돌목,전남 진도군,기타관광,91
35,송가인공원,전남 진도군,도시공원,86
36,퍼스트모텔,전남 진도군 남산2길 43-0,모텔,82
37,국립진도자연휴양림,전남 진도군 동령개길 1-92,자연공원,81
38,접도수품방파제,전남 진도군,자연경관(하천/해양),80
39,신비의바닷길체험관,전남 진도군,기타관광,77
39,진도백조호수공원,전남 진도군,도시공원,77
41,벽파항,전남 진도군 벽파길 0-0,자연경관(하천/해양),73
42,용장성,전남 진도군,역사유적지,61
43,프린스모텔,전남 진도군 남동1길 35-0,모텔,59
44,어류포항,전남 진도군 어류포길 1-4,교통시설,54
