연령대,남성방문 비율,여성방문 비율
70세 이상,5.9,1.6
60~69세,13.0,6.5
50~59세,14.1,11.2
40~49세,9.7,6.1
30~39세,11.4,7.0
20~29세,5.6,5.1
10~19세,0.7,0.8
