연령대,남성방문 비율,여성방문 비율
70세 이상,4.4,3.0
60~69세,8.7,8.6
50~59세,13.7,9.9
40~49세,9.6,7.2
30~39세,9.5,8.3
20~29세,6.2,4.9
10~19세,2.2,2.1
